crop_row_type,crop_status,crop_review_status,extractability_class,queue_id,source_id,paper_title,response_type,candidate_descriptor,candidate_type,candidate_label,pdf_page,local_relpath,source_page_render,source_page_width,source_page_height,crop_path,crop_box_xywh,crop_method,caption_locator_status,panel_label,final_clip_path,digitized_data_path,axis_units_status,variance_sample_size_status,caption_text,rejection_reason,recommended_action
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-9cbae935-growth,9cbae935-6259-4ba6-a2ec-44d3f3bc0902,Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,growth,figure:Fig. 2:p3,figure,Fig. 2,3,literature/META_ANALYSIS_POOL/Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,digitization/figures/source_pages/9cbae935__page-003.png,1495,1963,digitization/figures/crop_review/9cbae935__growth__figure-fig-2__page-3__crop-001.png,"669,72,730,1821",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/9cbae935__growth__figure-fig-2_panel-<panel>.png,digitization/data/9cbae935__growth__figure-fig-2_panel-<panel>.csv,not_checked,not_checked,Fig. 2. Acropora pulchra. Mean monthly growth rates (cm/month) of transplants from December 1980 to March 1982. Solid lines represent significant differences and dashed lines insignificant differences.,,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,table_transcription_candidate,DIG-9cbae935-growth,9cbae935-6259-4ba6-a2ec-44d3f3bc0902,Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,growth,table:Table 1:p4,table,Table 1,4,literature/META_ANALYSIS_POOL/Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,digitization/figures/source_pages/9cbae935__page-004.png,1495,1963,digitization/figures/crop_review/9cbae935__growth__table-table-1__page-4__crop-002.png,"97,73,1295,1815",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/9cbae935__growth__table-table-1_panel-<panel>.png,digitization/data/9cbae935__growth__table-table-1_panel-<panel>.csv,not_checked,not_checked,"Table 1. Acropora pulchra. Regeneration and growth of broken branches, including length of new growth, growth period, and projected growth rate.",,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,table_transcription_candidate,DIG-9cbae935-growth,9cbae935-6259-4ba6-a2ec-44d3f3bc0902,Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,growth,table:Table 3:p5,table,Table 3,5,literature/META_ANALYSIS_POOL/Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,digitization/figures/source_pages/9cbae935__page-005.png,1495,1963,digitization/figures/crop_review/9cbae935__growth__table-table-3__page-5__crop-003.png,"89,594,706,1293",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/9cbae935__growth__table-table-3_panel-<panel>.png,digitization/data/9cbae935__growth__table-table-3_panel-<panel>.csv,not_checked,not_checked,"Table 3. Acropora pulchra. Correlation coefficients showing the relationship between biological parameters, including growth rates, zero growth, percentage mortality, and budding, and the environmental factors day length and temperature.",,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,table_transcription_candidate,DIG-9cbae935-growth,9cbae935-6259-4ba6-a2ec-44d3f3bc0902,Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,growth,table:Table 4:p6,table,Table 4,6,literature/META_ANALYSIS_POOL/Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,digitization/figures/source_pages/9cbae935__page-006.png,1495,1963,digitization/figures/crop_review/9cbae935__growth__table-table-4__page-6__crop-004.png,"99,954,696,937",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/9cbae935__growth__table-table-4_panel-<panel>.png,digitization/data/9cbae935__growth__table-table-4_panel-<panel>.csv,not_checked,not_checked,"Table 4. Acropora pulchra. Projected annual growth rates for Site A, Site B, Site D and mean controls under different observation periods.",,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-9cbae935-survival,9cbae935-6259-4ba6-a2ec-44d3f3bc0902,Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,survival,figure:Fig. 4:p4,figure,Fig. 4,4,literature/META_ANALYSIS_POOL/Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,digitization/figures/source_pages/9cbae935__page-004.png,1495,1963,digitization/figures/crop_review/9cbae935__survival__figure-fig-4__page-4__crop-001.png,"669,73,723,1810",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/9cbae935__survival__figure-fig-4_panel-<panel>.png,digitization/data/9cbae935__survival__figure-fig-4_panel-<panel>.csv,not_checked,not_checked,Fig. 4. Acropora pulchra. Percentage mortalities of branches of transplants for each monthly interval from October 1980 to September 1981 and for the period September 1981-March 1982.,,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,table_transcription_candidate,DIG-9cbae935-survival,9cbae935-6259-4ba6-a2ec-44d3f3bc0902,Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,survival,table:Table 3:p5,table,Table 3,5,literature/META_ANALYSIS_POOL/Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,digitization/figures/source_pages/9cbae935__page-005.png,1495,1963,digitization/figures/crop_review/9cbae935__survival__table-table-3__page-5__crop-002.png,"89,594,706,1293",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/9cbae935__survival__table-table-3_panel-<panel>.png,digitization/data/9cbae935__survival__table-table-3_panel-<panel>.csv,not_checked,not_checked,"Table 3. Acropora pulchra. Correlation coefficients showing the relationship between biological parameters, including growth rates, zero growth, percentage mortality, and budding, and the environmental factors day length and temperature.",,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-9d6998fc-growth,9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,growth,figure:FIG. 2:p6,figure,FIG. 2,6,literature/META_ANALYSIS_POOL/Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,digitization/figures/source_pages/9d6998fc__page-006.png,1418,1890,digitization/figures/crop_review/9d6998fc__growth__figure-fig-2__page-6__crop-001.png,"129,76,626,1688",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/9d6998fc__growth__figure-fig-2_panel-<panel>.png,digitization/data/9d6998fc__growth__figure-fig-2_panel-<panel>.csv,not_checked,not_checked,"FIG. 2. Effects of predation by Coralliophila abbreviata and nutrient enrichment on (A) full colony mortality, (B) tissue loss per coral colony, (C) growth as total linear extension of all branches, and (D) turf algae colonization. Error bars represent standard error of the mean.",,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,table_transcription_candidate,DIG-9d6998fc-growth,9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,growth,table:Table 2:p8,table,Table 2,8,literature/META_ANALYSIS_POOL/Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,digitization/figures/source_pages/9d6998fc__page-008.png,1418,1890,digitization/figures/crop_review/9d6998fc__growth__table-table-2__page-8__crop-002.png,"129,76,1144,1690",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/9d6998fc__growth__table-table-2_panel-<panel>.png,digitization/data/9d6998fc__growth__table-table-2_panel-<panel>.csv,not_checked,not_checked,TABLE 2. Significant correlations among microbial OTUs in coral microbiomes and metrics of coral health. P-values are false discovery rate corrected.,,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-9d6998fc-survival,9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,survival,figure:FIG. 2:p6,figure,FIG. 2,6,literature/META_ANALYSIS_POOL/Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,digitization/figures/source_pages/9d6998fc__page-006.png,1418,1890,digitization/figures/crop_review/9d6998fc__survival__figure-fig-2__page-6__crop-001.png,"129,76,626,1688",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/9d6998fc__survival__figure-fig-2_panel-<panel>.png,digitization/data/9d6998fc__survival__figure-fig-2_panel-<panel>.csv,not_checked,not_checked,"FIG. 2. Effects of predation by Coralliophila abbreviata and nutrient enrichment on (A) full colony mortality, (B) tissue loss per coral colony, (C) growth as total linear extension of all branches, and (D) turf algae colonization. Error bars represent standard error of the mean.",,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-9d6998fc-survival,9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,survival,figure:FIG. 1:p4,figure,FIG. 1,4,literature/META_ANALYSIS_POOL/Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,digitization/figures/source_pages/9d6998fc__page-004.png,1418,1890,digitization/figures/crop_review/9d6998fc__survival__figure-fig-1__page-4__crop-002.png,"129,76,1144,1688",caption_segment_content_bbox,label_bbox_found_not_caption_start,all_unverified,digitization/figures/9d6998fc__survival__figure-fig-1_panel-<panel>.png,digitization/data/9d6998fc__survival__figure-fig-1_panel-<panel>.csv,not_checked,not_checked,"FIG. 1. (A) Coralliophila abbreviata on Acropora cervicornis creating feeding scars, (B) tissue sloughing after snail removal, and (C) tissue sloughing leading to rapid coral mortality.",,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,table_transcription_candidate,DIG-9d6998fc-survival,9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,survival,table:Table 2:p8,table,Table 2,8,literature/META_ANALYSIS_POOL/Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,digitization/figures/source_pages/9d6998fc__page-008.png,1418,1890,digitization/figures/crop_review/9d6998fc__survival__table-table-2__page-8__crop-003.png,"129,76,1144,1690",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/9d6998fc__survival__table-table-2_panel-<panel>.png,digitization/data/9d6998fc__survival__table-table-2_panel-<panel>.csv,not_checked,not_checked,TABLE 2. Significant correlations among microbial OTUs in coral microbiomes and metrics of coral health. P-values are false discovery rate corrected.,,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-9f560a14-survival,9f560a14-a39a-4d71-8d68-9c14a4001c75,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,survival,figure:Figure 1:p3,figure,Figure 1,3,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,digitization/figures/source_pages/9f560a14__page-003.png,1489,1956,digitization/figures/crop_review/9f560a14__survival__figure-figure-1__page-3__crop-001.png,"666,98,741,1742",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/9f560a14__survival__figure-figure-1_panel-<panel>.png,digitization/data/9f560a14__survival__figure-figure-1_panel-<panel>.csv,not_checked,not_checked,Figure 1. Percentage of nubbins infected in disease transmission experiments involving the butterflyfish Chaetodon plebeius and the snail Drupella under brown band and black band disease treatments and controls.,,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-9f560a14-survival,9f560a14-a39a-4d71-8d68-9c14a4001c75,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,survival,figure:Figure 2:p4,figure,Figure 2,4,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,digitization/figures/source_pages/9f560a14__page-004.png,1489,1956,digitization/figures/crop_review/9f560a14__survival__figure-figure-2__page-4__crop-002.png,"666,98,741,1758",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/9f560a14__survival__figure-figure-2_panel-<panel>.png,digitization/data/9f560a14__survival__figure-figure-2_panel-<panel>.csv,not_checked,not_checked,"Figure 2. Table plot illustrating the proportion of healthy and infected nubbins in relation to caging treatment, disease type, and reef site. The field experiment ran for 7 days and was monitored every second day; N = 96 nubbins overall.",,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-9f7a74ab-rate,9f7a74ab-485d-44be-88c3-28c6b4a7c491,Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,rate,figure:Fig. 2:p5,figure,Fig. 2,5,literature/META_ANALYSIS_POOL/Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,digitization/figures/source_pages/9f7a74ab__page-005.png,1170,1710,digitization/figures/crop_review/9f7a74ab__rate__figure-fig-2__page-5__crop-001.png,"117,116,930,951",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/9f7a74ab__rate__figure-fig-2_panel-<panel>.png,digitization/data/9f7a74ab__rate__figure-fig-2_panel-<panel>.csv,not_checked,not_checked,Fig. 2. Correlation of tissue regeneration and fracture orientation in damaged polyps (n = 18) of Fungia granulosa at 8 months after breakage. Only corals with 10-50% breakage are shown. See Fig. 1 for explanation of fracture orientation.,,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-9f7a74ab-survival,9f7a74ab-485d-44be-88c3-28c6b4a7c491,Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,survival,figure:Fig. 3:p6,figure,Fig. 3,6,literature/META_ANALYSIS_POOL/Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,digitization/figures/source_pages/9f7a74ab__page-006.png,1170,1710,digitization/figures/crop_review/9f7a74ab__survival__figure-fig-3__page-6__crop-001.png,"116,117,1013,1435",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/9f7a74ab__survival__figure-fig-3_panel-<panel>.png,digitization/data/9f7a74ab__survival__figure-fig-3_panel-<panel>.csv,not_checked,not_checked,Fig. 3. Tissue necrosis in experimentally fragmented polyps of Fungia granulosa. (A) Intact control corals (n = 21). (B) Corals with 10-50% breakage (n = 18). (C) Corals with 51-90% breakage (n = 25). 100% tissue necrosis = dead coral.,,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,table_transcription_candidate,DIG-a3b88246-rate,a3b88246-eb7f-49ed-a997-67c6d36e9413,Oren et al. - 2001 - Colony Integration during Regeneration in the Stony Coral Favia favus.pdf,rate,table:Table 2:p6,table,Table 2,6,literature/META_ANALYSIS_POOL/Oren et al. - 2001 - Colony Integration during Regeneration in the Stony Coral Favia favus.pdf,digitization/figures/source_pages/a3b88246__page-006.png,1320,1880,digitization/figures/crop_review/a3b88246__rate__table-table-2__page-6__crop-001.png,"86,86,1199,1693",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/a3b88246__rate__table-table-2_panel-<panel>.png,digitization/data/a3b88246__rate__table-table-2_panel-<panel>.csv,not_checked,not_checked,TABLE 2. Average percentage (+/- 1 SD) lesion recovery during three consecutive monthly intervals (see Fig. 2 for description of lesion type). Recovery rates (%).,,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-a3b88246-rate,a3b88246-eb7f-49ed-a997-67c6d36e9413,Oren et al. - 2001 - Colony Integration during Regeneration in the Stony Coral Favia favus.pdf,rate,figure:FIG. 3:p7,figure,FIG. 3,7,literature/META_ANALYSIS_POOL/Oren et al. - 2001 - Colony Integration during Regeneration in the Stony Coral Favia favus.pdf,digitization/figures/source_pages/a3b88246__page-007.png,1320,1880,digitization/figures/crop_review/a3b88246__rate__figure-fig-3__page-7__crop-002.png,"84,81,620,1690",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/a3b88246__rate__figure-fig-3_panel-<panel>.png,digitization/data/a3b88246__rate__figure-fig-3_panel-<panel>.csv,not_checked,not_checked,"FIG. 3. Average percentage recovery rates recorded for the small, intermediate, and large Favia favus colonies during the first month after injury: (a) colonies inflicted with SP lesions (n = 8), (b) colonies inflicted with E-2 lesions (n = 8), and (c) colonies inflicted with E-3 lesions (n = 8). Error bars represent the upper range of the 95% confidence interval for the mean deduced from the calculated percentage data.",,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,table_transcription_candidate,DIG-a3b88246-reproduction,a3b88246-eb7f-49ed-a997-67c6d36e9413,Oren et al. - 2001 - Colony Integration during Regeneration in the Stony Coral Favia favus.pdf,reproduction,table:Table 4:p8,table,Table 4,8,literature/META_ANALYSIS_POOL/Oren et al. - 2001 - Colony Integration during Regeneration in the Stony Coral Favia favus.pdf,digitization/figures/source_pages/a3b88246__page-008.png,1320,1880,digitization/figures/crop_review/a3b88246__reproduction__table-table-4__page-8__crop-001.png,"80,74,1155,1694",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/a3b88246__reproduction__table-table-4_panel-<panel>.png,digitization/data/a3b88246__reproduction__table-table-4_panel-<panel>.csv,not_checked,not_checked,TABLE 4. Two-way analysis of variance examining the effect of lesion type and the distance from the lesion on polyp fecundity of Favia favus (for details see Fig. 5).,,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-a3b88246-reproduction,a3b88246-eb7f-49ed-a997-67c6d36e9413,Oren et al. - 2001 - Colony Integration during Regeneration in the Stony Coral Favia favus.pdf,reproduction,figure:FIG. 5:p8,figure,FIG. 5,8,literature/META_ANALYSIS_POOL/Oren et al. - 2001 - Colony Integration during Regeneration in the Stony Coral Favia favus.pdf,digitization/figures/source_pages/a3b88246__page-008.png,1320,1880,digitization/figures/crop_review/a3b88246__reproduction__figure-fig-5__page-8__crop-002.png,"80,74,1155,1806",page_content_bbox_fallback,caption_bbox_not_found,all_unverified,digitization/figures/a3b88246__reproduction__figure-fig-5_panel-<panel>.png,digitization/data/a3b88246__reproduction__figure-fig-5_panel-<panel>.csv,not_checked,not_checked,"FIG. 5. Gray bars depict fecundity in terms of average oocytes per septum (+/- SD) recorded in Favia favus polyps sampled at distances of 1, 7, and 15 cm away from: (a) monthly repeated SP lesions (n = 8), (b) monthly repeated E-3 lesions (n = 8), and (c) monthly repeated E-10 lesions (n = 8). The lesions were inflicted on the upper surface of the colonies in February 1996 and then re-inflicted monthly throughout oogenesis. Black bars present fecundity of intact controls.",,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-a67392b0-growth,a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,growth,figure:FIG. 2:p5,figure,FIG. 2,5,literature/META_ANALYSIS_POOL/Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,digitization/figures/source_pages/a67392b0__page-005.png,1418,1890,digitization/figures/crop_review/a67392b0__growth__figure-fig-2__page-5__crop-001.png,"129,80,1144,1690",page_content_bbox_fallback,caption_bbox_not_found,all_unverified,digitization/figures/a67392b0__growth__figure-fig-2_panel-<panel>.png,digitization/data/a67392b0__growth__figure-fig-2_panel-<panel>.csv,not_checked,not_checked,FIG. 2. Skeletal growth (mean and 95% CI) of Acropora elseyi as a function of mean current velocity and velocity fluctuations. Data are from corallivorous fish exclusion treatments.,,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-a67392b0-growth,a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,growth,figure:FIG. 3:p6,figure,FIG. 3,6,literature/META_ANALYSIS_POOL/Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,digitization/figures/source_pages/a67392b0__page-006.png,1418,1890,digitization/figures/crop_review/a67392b0__growth__figure-fig-3__page-6__crop-002.png,"146,80,1144,1688",page_content_bbox_fallback,caption_bbox_not_found,all_unverified,digitization/figures/a67392b0__growth__figure-fig-3_panel-<panel>.png,digitization/data/a67392b0__growth__figure-fig-3_panel-<panel>.csv,not_checked,not_checked,FIG. 3. Skeletal growth (mean and 95% CI) of Acropora elseyi exposed to predators shown as a function of mean current velocity and velocity fluctuations.,,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-a67392b0-growth,a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,growth,figure:FIG. 5:p7,figure,FIG. 5,7,literature/META_ANALYSIS_POOL/Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,digitization/figures/source_pages/a67392b0__page-007.png,1418,1890,digitization/figures/crop_review/a67392b0__growth__figure-fig-5__page-7__crop-003.png,"129,80,1143,1689",page_content_bbox_fallback,caption_bbox_not_found,all_unverified,digitization/figures/a67392b0__growth__figure-fig-5_panel-<panel>.png,digitization/data/a67392b0__growth__figure-fig-5_panel-<panel>.csv,not_checked,not_checked,FIG. 5. Difference in growth (mean and 95% CI) of Acropora elseyi between predator-exclusion and predator-exposed treatments as a function of corallivorous fish density and consumer pressure.,,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-acf00158-rate,acf00158-0890-4388-9a0e-da9194664ef6,Kaufman et al. - 2021 - Thermal history influences lesion recovery of the threatened Caribbean staghorn coral Acropora cervi.pdf,rate,figure:Fig. 3:p4,figure,Fig. 3,4,literature/META_ANALYSIS_POOL/Kaufman et al. - 2021 - Thermal history influences lesion recovery of the threatened Caribbean staghorn coral Acropora cervi.pdf,digitization/figures/source_pages/acf00158__page-004.png,1489,1978,digitization/figures/crop_review/acf00158__rate__figure-fig-3__page-4__crop-001.png,"666,66,714,1741",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/acf00158__rate__figure-fig-3_panel-<panel>.png,digitization/data/acf00158__rate__figure-fig-3_panel-<panel>.csv,not_checked,not_checked,"Fig. 3. Log(-log(survival)) curves as a function of time (log scale) using separate Cox proportional hazard models for the ambient temperature treatment and the warm temperature treatment, with thermal history indicated.",,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,table_transcription_candidate,DIG-ad751939-rate,ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,rate,table:Table 1:p4,table,Table 1,4,literature/META_ANALYSIS_POOL/Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,digitization/figures/source_pages/ad751939__page-004.png,1530,2005,digitization/figures/crop_review/ad751939__rate__table-table-1__page-4__crop-001.png,"147,93,666,681",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/ad751939__rate__table-table-1_panel-<panel>.png,digitization/data/ad751939__rate__table-table-1_panel-<panel>.csv,not_checked,not_checked,"Table 1. Oculina patagonica. Percentage lesion recovery over 45 d of 2 cm2 lesions inflicted on the surface of unbleached, partly bleached, and totally bleached colonies.",,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-b269f689-rate,b269f689-c2c5-48a1-8ecb-f284c3ed7edc,Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,rate,figure:Fig. 1:p5,figure,Fig. 1,5,literature/META_ANALYSIS_POOL/Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,digitization/figures/source_pages/b269f689__page-005.png,1360,1858,digitization/figures/crop_review/b269f689__rate__figure-fig-1__page-5__crop-001.png,"87,159,1176,1532",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/b269f689__rate__figure-fig-1_panel-<panel>.png,digitization/data/b269f689__rate__figure-fig-1_panel-<panel>.csv,not_checked,not_checked,"Fig. 1. Regeneration and growth rates of inflicted injuries on fragments of the corals P. lutea and P. cylindrica under light intensity 30-70% PAR0 during winter, spring and summer periods. File, osmotic shock, cement, and Water-Pik injuries are compared; error bars represent mean +/- S.D.; inserts summarize statistical comparisons among recovery periods.",,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-b269f689-rate,b269f689-c2c5-48a1-8ecb-f284c3ed7edc,Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,rate,figure:Fig. 3:p11,figure,Fig. 3,11,literature/META_ANALYSIS_POOL/Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,digitization/figures/source_pages/b269f689__page-011.png,1360,1858,digitization/figures/crop_review/b269f689__rate__figure-fig-3__page-11__crop-002.png,"88,159,1172,1532",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/b269f689__rate__figure-fig-3_panel-<panel>.png,digitization/data/b269f689__rate__figure-fig-3_panel-<panel>.csv,not_checked,not_checked,Fig. 3. Regeneration and growth rates of damaged tissue in fragments of the corals P. lutea and P. cylindrica at different irradiance during winter and spring periods. Error bars represent mean +/- S.D.,,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
