source_id,source_title,notebook_present,local_relpath,local_filename,current_folder,local_present,source_to_local_score,audit_count,audit_titles,audit_verdicts,candidate_bins,conflicting_audits,screening_bucket,screening_notes
4cc9b30b-9ed8-4123-82aa-2f182db391b7,Jayewardene_2010_Experimental_determination_of_the_cost_of_lesion_healing_on..._doi-10.1007-s00338-009-0560-2.pdf,1,literature/META_ANALYSIS_POOL/Jayewardene - 2010 - Experimental determination of the cost of lesion healing on Porites compressa growth.pdf,Jayewardene - 2010 - Experimental determination of the cost of lesion healing on Porites compressa growth.pdf,META_ANALYSIS_POOL,1,1.158,2,4. Jayewardene (2010) [Experimental determination of the cost of lesion healing on Porites...] || 4. Jayewardene (2010) [Experimental determination of the cost of lesion healing on Porites compressa growth],[Exclude],growth,0,review_fulltext_needed,"[Exclude] *Reason:* The provided text excerpts are deficient. They only contain the introduction, methods, and bibliography [626–634], completely lacking the results section with the raw extractable means and variances for the growth variables. || [Exclude] Primary quantitative data cannot be extracted from the provided text fragments."
45fcfd8e-a2d2-4345-aec0-baeb03f883a4,Jayewardene_2009_Effects_of_frequent_fish_predation_on_corals_in_Hawaii_doi-10.1007-s00338-009-0475-y.pdf,1,literature/META_ANALYSIS_POOL/Jayewardene et al. - 2009 - Effects of frequent fish predation on corals in Hawaii.pdf,Jayewardene et al. - 2009 - Effects of frequent fish predation on corals in Hawaii.pdf,META_ANALYSIS_POOL,1,1.188,2,5. Jayewardene et al. (2009) [Effects of frequent fish predation on corals in Hawaii],[Exclude],,0,review_fulltext_needed,[Exclude] *Reason:* The provided text consists of only a single sentence fragment outlining the study sites [19]. No primary quantitative data or results are available for extraction. || [Exclude] Primary quantitative data cannot be extracted from the provided text fragments.
25b69d4e-602d-40e8-93a0-17ae973a2af5,Jones_2025_Evidence_of_rare_occurrences_of_the_Phoenix_effect_in_the..._doi-10.7717-peerj.19225.pdf,1,literature/META_ANALYSIS_POOL/Jones and Barott - 2025 - Evidence of rare occurrences of the Phoenix effect in the Hawaiian corals Porites compressa a.pdf,Jones and Barott - 2025 - Evidence of rare occurrences of the Phoenix effect in the Hawaiian corals Porites compressa a.pdf,META_ANALYSIS_POOL,1,1.123,2,1. Jones and Barott (2025) [Evidence of rare occurrences of the Phoenix effect...] || 1. Jones and Barott (2025) [Evidence of rare occurrences of the Phoenix effect in the Hawaiian corals *Porites compressa*...],[Exclude],rate,0,review_fulltext_needed,"[Exclude] The study reports categorical/proportional recovery endpoints over multi-year intervals rather than standardized daily regeneration rates, and lacks extractable variance (SD/SE) for these metrics. || [Exclude] While this study provides excellent observational documentation of the Phoenix effect, the text is deficient in the raw extractable macroscopic continuous regeneration rates (e.g., mm²/day) and variances required for standard effect size extraction."
acf00158-0890-4388-9a0e-da9194664ef6,Kaufman_2021_Thermal_history_influences_lesion_recovery_of_the_threatened..._doi-10.1007-s00338-020-02025-2.pdf,1,literature/META_ANALYSIS_POOL/Kaufman et al. - 2021 - Thermal history influences lesion recovery of the threatened Caribbean staghorn coral Acropora cervi.pdf,Kaufman et al. - 2021 - Thermal history influences lesion recovery of the threatened Caribbean staghorn coral Acropora cervi.pdf,META_ANALYSIS_POOL,1,1.128,2,2. Kaufman et al. (2021) [Thermal history influences lesion recovery...] || 2. Kaufman et al. (2021) [Thermal history influences lesion recovery of the threatened Caribbean staghorn coral *Acropora cervicornis*...],[Exclude],rate,0,review_fulltext_needed,"[Exclude] While highly relevant to thermal stress, the provided text reports proportional categorical healing endpoints rather than a continuous temporal speed, and it lacks the extractable variance (SD/SE) required for meta-analysis effect size calculations. || [Exclude] A highly relevant paper testing the interaction of thermal history and heat stress on wound repair; however, the provided text evaluates proportional healing success and hazards rather than providing extractable continuous macroscopic tissue regeneration rates with variance."
bc157775-6a45-4c5c-a760-6d3550b31229,Kersting_2019_Living_evidence_of_a_fossil_survival_strategy_raises_hope_fo..._doi-10.1126-sciadv.aax2950.pdf,1,literature/META_ANALYSIS_POOL/Kersting and Linares - 2019 - Living evidence of a fossil survival strategy raises hope for warming-affected corals.pdf,Kersting and Linares - 2019 - Living evidence of a fossil survival strategy raises hope for warming-affected corals.pdf,META_ANALYSIS_POOL,1,1.103,2,3. Kersting and Linares (2019) [Living evidence of a fossil survival strategy...] || 3. Kersting and Linares (2019) [Living evidence of a fossil survival strategy raises hope for warming-affected corals],[Exclude],rate,0,review_fulltext_needed,"[Exclude] The provided text lacks the extractable primary quantitative data (means, variances, exact sample sizes) for the calculated recovery rates, as this data resides in supplementary materials not included in the excerpts. || [Exclude] The provided text excerpt is deficient in raw extractable data. Annual continuous recovery rates and sample sizes are relegated to unprovided supplementary materials."
716978e8-7256-4c47-9ccf-35ff6c3ed3cc,Kokita_2001_Rapid_response_of_an_obligately_corallivorous_filefish_Oxym..._doi-10.1007-s003380100153.pdf,1,literature/META_ANALYSIS_POOL/Kokita and Nakazono - 2001 - Rapid response of an obligately corallivorous filefish Oxymonacanthus longirostris (Monacanthidae) t.pdf,Kokita and Nakazono - 2001 - Rapid response of an obligately corallivorous filefish Oxymonacanthus longirostris (Monacanthidae) t.pdf,META_ANALYSIS_POOL,1,1.087,2,4. Kokita and Nakazono (2001) [Rapid response of an obligately corallivorous filefish...] || 4. Kokita and Nakazono (2001) [Rapid response of an obligately corallivorous filefish *Oxymonacanthus longirostris*...],[Exclude],,0,review_fulltext_needed,"[Exclude] Paper is missing from the data pool, preventing any data extraction. || [Exclude] The source text is missing from the data pool, preventing any data extraction."
04e10b24-592e-4cf3-8f94-226c7904262d,Kramarsky-Winter_2000_Tissue_regeneration_in_the_coral_Fungia_granulosa_the_ef..._doi-10.1007-s002270000416.pdf,1,literature/META_ANALYSIS_POOL/Kramarsky-Winter and Loya - 2000 - Tissue regeneration in the coral Fungia granulosa  the effect of extrinsic and intrinsic factors.pdf,Kramarsky-Winter and Loya - 2000 - Tissue regeneration in the coral Fungia granulosa  the effect of extrinsic and intrinsic factors.pdf,META_ANALYSIS_POOL,1,1.079,2,5. Kramarsky-Winter and Loya (2000) [Tissue regeneration in the coral Fungia granulosa...] || 5. Kramarsky-Winter and Loya (2000) [Tissue regeneration in the coral *Fungia granulosa*: the effect of extrinsic and intrinsic factors],[Exclude],,0,review_fulltext_needed,"[Exclude] Paper is missing from the data pool, preventing any data extraction. || [Exclude] The source text is missing from the data pool, making primary quantitative data extraction impossible."
a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan_2015_Hydrodynamics_influence_coral_performance_through_simultaneo..._doi-10.1890-14-1115.1.pdf,1,literature/META_ANALYSIS_POOL/Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,META_ANALYSIS_POOL,1,1.091,2,2. Lenihan et al. (2015) [Hydrodynamics influence coral performance...] || 2. Lenihan et al. (2015) [Hydrodynamics influence coral performance through simultaneous direct and indirect effects],[Exclude],,0,review_fulltext_needed,"[Exclude] The source text is missing from the data pool. || [Exclude] The source text is missing from the data pool, preventing any data extraction."
f4fefc50-aaa5-4724-8463-16f6f62dcb9f,Leuzinger_2012_Energy_allocation_in_a_reef_coral_under_varying_resource_ava..._doi-10.1007-s00227-011-1797-1.pdf,1,literature/META_ANALYSIS_POOL/Leuzinger et al. - 2012 - Energy allocation in a reef coral under varying resource availability.pdf,Leuzinger et al. - 2012 - Energy allocation in a reef coral under varying resource availability.pdf,META_ANALYSIS_POOL,1,1.130,2,4. Leuzinger et al. (2012) [Energy allocation in a reef coral under varying resource availability] || 3. Leuzinger et al. (2012) [Energy allocation in a reef coral under varying resource availability],[Exclude],,0,review_fulltext_needed,"[Exclude] *** || [Exclude] The source text is missing from the data pool, preventing any data extraction."
d110a8f5-278e-4ba7-a502-32eb61aed5cb,Lirman_2010_Propagation_of_the_threatened_staghorn_coral_Acropora_cerv..._doi-10.1007-s00338-010-0621-6.pdf,1,literature/META_ANALYSIS_POOL/Lirman et al. - 2010 - Propagation of the threatened staghorn coral Acropora cervicornis methods to minimize the impacts o.pdf,Lirman et al. - 2010 - Propagation of the threatened staghorn coral Acropora cervicornis methods to minimize the impacts o.pdf,META_ANALYSIS_POOL,1,1.075,2,4. Lirman et al. (2010) [Propagation of the threatened staghorn coral *Acropora cervicornis*: methods to minimize the impacts...] || 1. Lirman et al. (2010) [Propagation of the threatened staghorn coral Acropora cervicornis: methods to minimize the impacts...],[Exclude],,0,review_fulltext_needed,"[Exclude] Primary quantitative data cannot be extracted from the provided text fragments. || [Exclude] The source text is missing from the data pool, preventing any data extraction."
070cf5f2-ae03-4d99-8e1b-7e07f8428803,Loya_1976_Skeletal_regeneration_in_a_Red_Sea_scleractinian_coral_p..._doi-10.1038-261490a0.pdf,1,literature/META_ANALYSIS_POOL/Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,META_ANALYSIS_POOL,1,1.138,2,2. Loya (1976) [Skeletal regeneration in a Red Sea scleractinian coral population] || 4. Loya (1976) [Skeletal regeneration in a Red Sea scleractinian coral population],[Exclude],,0,review_fulltext_needed,"[Exclude] Paper is missing from the data pool, preventing any data extraction. || [Exclude] Primary quantitative data cannot be extracted from the provided text fragment."
9189fc2a-add9-4066-aebe-ad7bfaa7973b,Luz_2018_A_polyp_from_nothing_The_extreme_regeneration_capacity_of..._doi-10.1016-j.jembe.2018.02.002.pdf,1,literature/META_ANALYSIS_POOL/Luz et al. - 2018 - A polyp from nothing The extreme regeneration capacity of the Atlantic invasive sun corals Tubastra.pdf,Luz et al. - 2018 - A polyp from nothing The extreme regeneration capacity of the Atlantic invasive sun corals Tubastra.pdf,META_ANALYSIS_POOL,1,1.120,2,3. Luz et al. (2018) [A polyp from nothing: The extreme regeneration capacity...] || 5. Luz et al. (2018) [A polyp from nothing: The extreme regeneration capacity of the Atlantic invasive sun corals...],[Exclude],,0,review_fulltext_needed,"[Exclude] While providing interesting whole-body regeneration data for an invasive species, the text excerpt lacks the exact numerical means and variance (SD/SE) for the continuous healing metrics required for a meta-analysis database. || [Exclude] While the study models the exact variables required for evaluating total regeneration (morphallaxis) from tiny fragments, the provided text excerpts are deficient in the raw extractable continuous data (means and variances) required for meta-analysis effect size calculation."
6627c0f6-ee21-4eef-9651-e3312a7695dc,Luz_2021_High_regenerative_capacity_is_a_general_feature_within_colon..._doi-10.1002-jez.b.23021.pdf,1,"literature/high_confidence/Luz et al. - 2021 - High regenerative capacity is a general feature within colonial dendrophylliid corals (Anthozoa, Scl.pdf","Luz et al. - 2021 - High regenerative capacity is a general feature within colonial dendrophylliid corals (Anthozoa, Scl.pdf",high_confidence,1,1.090,1,4. Luz et al. (2021) [High regenerative capacity is a general feature within colonial dendrophylliid...],[Exclude],,0,review_fulltext_needed,"[Exclude] The provided text lacks the extractable primary quantitative means, variances, and sample sizes necessary for PRISMA-standard data extraction."
8c205a55-4093-46c5-a7c2-e356c8bf6a7c,Nagelkerken_1998_Differential_regeneration_of_artificial_lesions_among_sympat..._doi-10.3354-meps163279.pdf,1,literature/META_ANALYSIS_POOL/Nagelkerken and Bak - 1998 - Differential regeneration of artificial lesions among sympatric morphs of the Caribbean corals Porit.pdf,Nagelkerken and Bak - 1998 - Differential regeneration of artificial lesions among sympatric morphs of the Caribbean corals Porit.pdf,META_ANALYSIS_POOL,1,1.079,1,3. Nagelkerken and Bak (1998) [Differential regeneration of artificial lesions among sympatric morphs...],[Exclude],rate,0,review_fulltext_needed,"[Exclude] *Reason:* The provided text excerpt is deficient in raw extractable data. It describes the statistical significance of the findings but lacks the actual numerical means, variances, and sample sizes for the regeneration rates directly in the text."
9f560a14-a39a-4d71-8d68-9c14a4001c75,Nicolet_2018_Predation_scars_may_influence_host_susceptibility_to_pathoge..._doi-10.1038-s41598-018-23361-y.pdf,1,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,META_ANALYSIS_POOL,1,1.088,2,5. Nicolet et al. (2018) [Predation scars may influence host susceptibility to pathogens...] || 3. Nicolet et al. (2018) [Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores],[Exclude],,0,review_fulltext_needed,"[Exclude] *Reason:* The source text is functionally missing from the data pool, containing only introductory methodology without any results, primary quantitative data, or extractable outcomes. || [Exclude] Primary quantitative data cannot be extracted from the provided text fragments."
d17e3c0b-32a1-4c10-94fa-7558d22f726e,Okubo_2008_Size-independent_investment_allocation_to_regeneration_and_g..._doi-10.3755-galaxea.10.83.pdf,1,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,META_ANALYSIS_POOL,1,1.084,2,1. Okubo (2008) [Size-independent investment allocation to regeneration and growth...] || 4. Okubo (2008) [Size-independent investment allocation to regeneration and growth of the branching coral Acropora...],[Exclude],,0,review_fulltext_needed,"[Exclude] While the study measures relevant outcomes for multiple bins, the provided text excerpts are deficient in extractable raw quantitative data (means, variances, and sample sizes). || [Exclude] While the study measures relevant outcomes for multiple bins, the provided text excerpts are severely truncated (mostly abstract and references) and deficient in extractable raw quantitative data (means, variances, and precise sample sizes)."
84a7b2a4-6982-4dce-a39a-2d4f07d0176b,Oren_1997_Effect_of_lesion_size_and_shape_on_regeneration_of_the_Red_..._doi-10.3354-meps146101.pdf,1,literature/META_ANALYSIS_POOL/Oren et al. - 1997 - Effect of lesion size and shape on regeneration of the Red Sea coral Favia favus.pdf,Oren et al. - 1997 - Effect of lesion size and shape on regeneration of the Red Sea coral Favia favus.pdf,META_ANALYSIS_POOL,1,1.149,2,2. Oren et al. (1997) [Effect of lesion size and shape on regeneration of the Red Sea coral...] || 5. Oren et al. (1997) [Effect of lesion size and shape on regeneration of the Red Sea coral Favia favus],[Exclude],,0,review_fulltext_needed,[Exclude] The provided text snippet is deficient in raw extractable data. It describes the statistical significance of the findings but lacks the actual numerical means and variances. || [Exclude] Primary quantitative parameters essential for meta-analysis cannot be extracted from the provided text fragments.
dde2eb4e-630f-4dd2-a809-c749772d9523,Oren_1998_Prudent_sessile_feeding_by_the_corallivore_snail_Coralliop..._doi-10.1098-rspb.1998.0538.pdf,1,"literature/high_confidence/Oren et al. - 1998 - Prudent sessile feeding by the corallivore snail, Coralliophila violacea on coral energy sinks.pdf","Oren et al. - 1998 - Prudent sessile feeding by the corallivore snail, Coralliophila violacea on coral energy sinks.pdf",high_confidence,1,1.081,1,4. Oren et al. (1998) [Prudent sessile feeding by the corallivore snail...],[Exclude],,0,review_fulltext_needed,"[Exclude] Paper is missing from the data pool, preventing any data extraction."
d7f996dc-c00b-423c-b424-965cd78f9d1b,Page_2008_Epidemiology_of_skeletal_eroding_band_on_the_Great_Barrie..._doi-10.1007-s00338-007-0317-8.pdf,1,literature/META_ANALYSIS_POOL/Page and Willis - 2008 - Epidemiology of skeletal eroding band on the Great Barrier Reef and the role of injury in the initia.pdf,Page and Willis - 2008 - Epidemiology of skeletal eroding band on the Great Barrier Reef and the role of injury in the initia.pdf,META_ANALYSIS_POOL,1,1.064,2,1. Page and Willis (2008) [Epidemiology of skeletal eroding band on the Great Barrier Reef...] || 3. Page and Willis (2008) [Epidemiology of skeletal eroding band on the Great Barrier Reef and the role of injury in the initia...],[Exclude],rate|growth,0,review_fulltext_needed,"[Exclude] The paper focuses on ciliate colonization and disease, lacking an extractable, standardized daily continuous tissue healing rate or comparison of macroscopic somatic growth costs. || [Exclude] The paper focuses on ciliate colonization and disease [8, 9], lacking an extractable, standardized daily continuous tissue healing rate or comparison of macroscopic somatic growth costs [7]."
3f852e08-6b2f-488b-9351-0f78b2ba41a5,Palacios_2014_Fish_corallivory_on_a_pocilloporid_reef_and_experimental_cor..._doi-10.1007-s00338-014-1173-y.pdf,1,literature/META_ANALYSIS_POOL/Palacios et al. - 2014 - Fish corallivory on a pocilloporid reef and experimental coral responses to predation.pdf,Palacios et al. - 2014 - Fish corallivory on a pocilloporid reef and experimental coral responses to predation.pdf,META_ANALYSIS_POOL,1,1.098,2,2. Palacios et al. (2014) [Fish corallivory on a pocilloporid reef and experimental coral responses...] || 4. Palacios et al. (2014) [Fish corallivory on a pocilloporid reef and experimental coral responses to predation],[Exclude],,0,review_fulltext_needed,"[Exclude] The source text is missing from the data pool, preventing any data extraction. || [Exclude] The source text is missing from the data pool, preventing any data extraction [10, 11]."
2eab453f-4b4d-4f55-9502-32cb410dbaad,Pavia_Jr_2019_Survival_and_Growth_of_Isolated_Polyps_of_Galaxea_fa..._doi-10.1111-jwas.12538.pdf,1,literature/META_ANALYSIS_POOL/Pavia Jr and Estacion - 2019 - Survival and Growth of Isolated Polyps of Galaxea fascicularis (Linnaeus 1767) on Six Kinds of Cultu.pdf,Pavia Jr and Estacion - 2019 - Survival and Growth of Isolated Polyps of Galaxea fascicularis (Linnaeus 1767) on Six Kinds of Cultu.pdf,META_ANALYSIS_POOL,1,1.074,2,4. Pavia Jr and Estacion (2019) [Survival and Growth of Isolated Polyps of Galaxea fascicularis...] || 1. Pavia Jr and Estacion (2019) [Survival and Growth of Isolated Polyps of Galaxea fascicularis...],[Exclude],rate|growth|survival,0,review_fulltext_needed,"[Exclude] Primary quantitative data cannot be extracted from the provided text fragments. || [Exclude] Evaluates the aquaculture propagation, survival, and growth of isolated polyps on artificial substrates, rather than evaluating continuous tissue regeneration from a wound or the somatic costs of repairing an injury [2, 3]."
df211e9f-33ed-4631-b952-6d5cf48724c8,Pisapia_2016_Temporal_consistency_in_background_mortality_of_four_dominan..._doi-10.1007-s00338-016-1421-4.pdf,1,literature/META_ANALYSIS_POOL/Pisapia et al. - 2016 - Temporal consistency in background mortality of four dominant coral taxa along Australia’s Great Bar.pdf,Pisapia et al. - 2016 - Temporal consistency in background mortality of four dominant coral taxa along Australia’s Great Bar.pdf,META_ANALYSIS_POOL,1,1.079,2,5. Pisapia et al. (2016) [Temporal consistency in background mortality of four dominant coral taxa...] || 2. Pisapia et al. (2016) [Temporal consistency in background mortality of four dominant coral taxa...],[Exclude],growth,0,review_fulltext_needed,"[Exclude] While the study models the exact variables required for Bins 2 and 4, the provided text excerpts are deficient in raw extractable data (means and variances), providing only model significance outputs (p-values and AIC scores). || [Exclude] The study models the relationships between partial mortality and growth, but the provided text is deficient in the raw numerical means and variances required for PRISMA-standard effect size extraction [6, 7]."
f03ad219-9305-4be5-87b2-05d117103745,Rapuano_2023_Coming_of_age_Annual_onset_of_coral_reproduction_is_deter..._doi-10.1016-j.isci.2023.106533.pdf,1,literature/META_ANALYSIS_POOL/Rapuano et al. - 2023 - Coming of age Annual onset of coral reproduction is determined by age rather than size.pdf,Rapuano et al. - 2023 - Coming of age Annual onset of coral reproduction is determined by age rather than size.pdf,META_ANALYSIS_POOL,1,1.103,2,1. Rapuano et al. (2023) [Coming of age: Annual onset of coral reproduction is determined by age rather than size] || 3. Rapuano et al. (2023) [Coming of age: Annual onset of coral reproduction is determined by age rather than size],[Exclude],reproduction,0,review_fulltext_needed,"[Exclude] The study explicitly evaluates the reproductive costs of fragmentation, but the provided text excerpts are deficient in the raw extractable data (means and variances) for these metrics. || [Exclude] The study explicitly evaluates the reproductive costs of fragmentation, but the provided text is deficient in the raw extractable means and variances for these reproductive metrics [8, 10]."
06ab1757-8fe9-4325-96ed-6f3106b325e4,Raymundo_2016_Effects_of_Coralliophila_violacea_on_tissue_loss_in_the_sc..._doi-10.3354-dao02982.pdf,1,literature/META_ANALYSIS_POOL/Raymundo et al. - 2016 - Effects of Coralliophila violacea on tissue loss in the scleractinian corals Porites spp. depend on.pdf,Raymundo et al. - 2016 - Effects of Coralliophila violacea on tissue loss in the scleractinian corals Porites spp. depend on.pdf,META_ANALYSIS_POOL,1,1.067,2,2. Raymundo et al. (2016) [Effects of Coralliophila violacea on tissue loss in the scleractinian corals Porites spp. depend on host response] || 4. Raymundo et al. (2016) [Effects of Coralliophila violacea on tissue loss in the scleractinian corals Porites spp. depend on host response],[Exclude],rate,0,review_fulltext_needed,"[Exclude] Focuses primarily on categorical and histological assessments of host responses rather than providing continuous, extractable macroscopic temporal healing rates or precise mortality comparisons against an un-wounded control. || [Exclude] Focuses on categorical and histological assessments of host responses to predation rather than providing continuous, extractable macroscopic temporal healing rates [14, 15]."
8a06a65f-c6b4-427b-8157-52dd6f988da2,Sani_2024_Ocean_warming_and_acidification_detrimentally_affect_coral_t..._doi-10.1016-j.scitotenv.2023.167789_2.pdf,1,literature/META_ANALYSIS_POOL/Sani et al. - 2024 - Ocean warming and acidification detrimentally affect coral tissue regeneration at a Mediterranean CO.pdf,Sani et al. - 2024 - Ocean warming and acidification detrimentally affect coral tissue regeneration at a Mediterranean CO.pdf,META_ANALYSIS_POOL,1,1.052,2,1. Sani et al. (2024) [Ocean warming and acidification detrimentally affect coral tissue regeneration...] || 3. Sani et al. (2024) [Ocean warming and acidification detrimentally affect coral tissue regeneration...],[Exclude],,0,review_fulltext_needed,"[Exclude] A highly relevant field study utilizing a natural CO2 vent gradient; however, the provided text excerpts are deficient in the raw numerical means and variances required for meta-analysis extraction (which reside in figures and supplementary tables). || [Exclude] A highly relevant field study utilizing a natural CO2 vent gradient; however, the provided text excerpts are deficient in the raw numerical means and variances required for continuous meta-analysis effect size extraction (which reside in figures and supplementary tables) [8, 12]."
2cd850ba-5662-43f4-afba-0ed8cf21b77f,Titlyanov_2008_Coral-algal_competition_on_damaged_reefs_doi-10.1134-s1063074008040019.pdf,1,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2008 - Coral-algal competition on damaged reefs.pdf,Titlyanov and Titlyanova - 2008 - Coral-algal competition on damaged reefs.pdf,META_ANALYSIS_POOL,1,1.164,2,5. Titlyanov and Titlyanova (2008) [Coral-algal competition on damaged reefs] || 2. Titlyanov and Titlyanova (2008) [Coral-algal competition on damaged reefs],[Exclude],,0,review_fulltext_needed,"[Exclude] Primary text, methods, and quantitative data are missing from the provided excerpts. || [Exclude] Primary quantitative data cannot be extracted from the provided text fragments."
4bbb3e36-0aa5-4900-b239-5002ab60869e,Traylor-Knowles_2016_Distinctive_wound-healing_characteristics_in_the_corals_Poc..._doi-10.1007-s00227-016-3011-y.pdf,1,literature/META_ANALYSIS_POOL/Traylor-Knowles - 2016 - Distinctive wound-healing characteristics in the corals Pocillopora damicornis and Acropora hyacinth.pdf,Traylor-Knowles - 2016 - Distinctive wound-healing characteristics in the corals Pocillopora damicornis and Acropora hyacinth.pdf,META_ANALYSIS_POOL,1,1.089,2,5. Traylor-Knowles (2016) [Distinctive wound-healing characteristics in the corals Pocillopora damicornis and Acropora hyacinthus...] || 1. Traylor-Knowles (2016) [Distinctive wound-healing characteristics in the corals Pocillopora damicornis and Acropora hyacinthus...],[Exclude],rate,0,review_fulltext_needed,"[Exclude] The study reports the time to categorical appearance of qualitative healing features rather than a standardized, continuous daily regeneration rate. It also lacks extractable variance and precise sample sizes in the text. || [Exclude] The study reports the categorical time to the appearance of qualitative healing features rather than a standardized, continuous daily regeneration rate, and it lacks extractable variance (SD/SE) in the text."
2e76dce4-6cb4-46c0-b8c4-a1cc91b1578c,Van_Veghel_1994_Reproductive_characteristics_of_the_polymorphic_Caribbean_....pdf,1,literature/META_ANALYSIS_POOL/Van Veghel and Bak - 1994 - Reproductive characteristics of the polymorphic Caribbean reef building coral Montastrea annularis..pdf,Van Veghel and Bak - 1994 - Reproductive characteristics of the polymorphic Caribbean reef building coral Montastrea annularis..pdf,META_ANALYSIS_POOL,1,1.125,1,4. Van Veghel and Bak (1994) [Reproductive characteristics of the polymorphic Caribbean reef building coral Montastrea annularis...],[Exclude],reproduction,0,review_fulltext_needed,"[Exclude] While the study explicitly targets the localized reproductive costs of wounding (Bin 3), the provided text excerpts only cover the methodology and are entirely deficient in the Results section needed to extract raw means and variances."
6dffe94d-a664-4a6c-8daf-f25ecfa5b50d,Ward_1995_The_effect_of_damage_on_the_growth_reproduction_and_storage..._doi-10.1016-0022-0981_94_00180-l.pdf,1,"literature/high_confidence/Ward - 1995 - The effect of damage on the growth, reproduction and storage of lipids in the scleractinian coral Po.pdf","Ward - 1995 - The effect of damage on the growth, reproduction and storage of lipids in the scleractinian coral Po.pdf",high_confidence,1,1.000,1,"2. Ward (1995) [The effect of damage on the growth, reproduction and storage of lipids...]",[Exclude],,0,review_fulltext_needed,"[Exclude] *Reason:* The source text is missing from the data pool, preventing any primary data extraction."
32a1561c-9cd6-4e97-9287-c9e5eafafc22,Welsh_2015_Clustered_parrotfish_feeding_scars_trigger_partial_coral_mor..._doi-10.1007-s00338-014-1224-4.pdf,1,literature/META_ANALYSIS_POOL/Welsh et al. - 2015 - Clustered parrotfish feeding scars trigger partial coral mortality of massive Porites colonies on th.pdf,Welsh et al. - 2015 - Clustered parrotfish feeding scars trigger partial coral mortality of massive Porites colonies on th.pdf,META_ANALYSIS_POOL,1,1.089,2,3. Welsh et al. (2015) [Clustered parrotfish feeding scars trigger partial coral mortality of massive Porites colonies...],[Exclude],,0,review_fulltext_needed,"[Exclude] *Reason:* Lacks the extractable raw continuous numerical means, variances, and precise sample sizes in the text for the requested primary variables [9, 10]. || [Exclude] Lacks the extractable raw continuous numerical means, variances, and precise sample sizes directly in the text for the requested primary variables [12]."
1d237b2c-1d5d-479a-985a-bde3d28a4fce,Wolf_2013_Synergistic_effects_of_algal_overgrowth_and_corallivory_on_..._doi-10.1890-12-0680.1.pdf,1,literature/META_ANALYSIS_POOL/Wolf and Nugues - 2013 - Synergistic effects of algal overgrowth and corallivory on Caribbean reef‐building corals.pdf,Wolf and Nugues - 2013 - Synergistic effects of algal overgrowth and corallivory on Caribbean reef‐building corals.pdf,META_ANALYSIS_POOL,1,1.131,2,5. Wolf and Nugues (2013) [Synergistic effects of algal overgrowth and corallivory on Caribbean reef‐building corals],[Exclude],,0,review_fulltext_needed,"[Exclude] *Reason:* The source text is missing from the data pool, preventing any data extraction. || [Exclude] The source text is missing from the data pool, preventing any primary data extraction [16, 17]."
12e9e864-5ff1-42c4-a63d-19b5d62a7464,Bak_1980_Regeneration_of_superficial_damage_in_the_scleractinian_cora....pdf,1,literature/extraction_ready/Bak and Es - REGENERATION OF SUPERFICIAL DAMAGE IN THE SCLERACTINIAN CORALS AGARCA AGARCTES F. PURPUREA AND P.pdf,Bak and Es - REGENERATION OF SUPERFICIAL DAMAGE IN THE SCLERACTINIAN CORALS AGARCA AGARCTES F. PURPUREA AND P.pdf,extraction_ready,1,0.713,0,,,,0,review_needed,No audit record yet.
,,0,literature/EXCLUDED_FINAL/Barrientos-Lujan et al. - 2019 - Ecological and functional diversity of gastropods .pdf,Barrientos-Lujan et al. - 2019 - Ecological and functional diversity of gastropods .pdf,EXCLUDED_FINAL,1,,0,,,,0,review_needed,No audit record yet.
,,0,literature/EXCLUDED_FINAL/Biscéré et al. - 2018 - Enhancement of coral calcification via the interpl.pdf,Biscéré et al. - 2018 - Enhancement of coral calcification via the interpl.pdf,EXCLUDED_FINAL,1,,0,,,,0,review_needed,No audit record yet.
7b6c3c16-42d6-411f-8069-1ae430f0761d,Brown et al. - 2021 - Extended phenotypes on coral reefs cryptic phenotypes modulate coral-vermetid interactions.pdf,1,,,,0,,0,,,,0,review_needed,No audit record yet.
