source_id,paper_title,local_relpath,source_file_status,extraction_readiness,requires_digitization,recommended_action,pdf_parse_status,pdf_page_count,pdf_text_chars,pdf_text_sha256,text_evidence_rows,curated_observation_count,curated_analysis_ready_count,legacy_rate_row_count,pilot_seed_row_count,figure_queue_id,figure_queue_status,recommended_candidate_count,crop_proposal_count,valid_crop_proposal_count,figure_candidate_count,table_candidate_count,digitized_data_file_count,rate_extraction_route,analysis_ready,next_action,source_review_override_reason,final_rationale
04e10b24-592e-4cf3-8f94-226c7904262d,Kramarsky-Winter and Loya - 2000 - Tissue regeneration in the coral Fungia granulosa  the effect of extrinsic and intrinsic factors.pdf,literature/META_ANALYSIS_POOL/Kramarsky-Winter and Loya - 2000 - Tissue regeneration in the coral Fungia granulosa  the effect of extrinsic and intrinsic factors.pdf,local_pdf_available,needs_digitization,1,digitize_figures_or_graphs,parsed,8,42282,9868f09918c363438c2aede18484964b21880ce2965bdfd678b84a39fb9b5f9b,12,0,0,0,0,DIG-04e10b24-rate,audited_candidate_available,2,2,2,1,1,0,needs_figure_or_table_digitization,0,"Review crop box/panel labels, digitize plotted points or transcribe table values, then derive rates.",,Primary regeneration paper on extrinsic and intrinsic controls in Fungia granulosa.
40359446-8345-4a72-8169-af86ad3de9d6,Lenihan and Edmunds - 2010 - Response of Pocillopora verrucosa to corallivory varies with environmental conditions.pdf,literature/META_ANALYSIS_POOL/Lenihan and Edmunds - 2010 - Response of Pocillopora verrucosa to corallivory varies with environmental conditions.pdf,local_pdf_available,needs_digitization,1,digitize_figures_or_graphs,parsed,14,81071,b39825c2fb221422d12a66fdbd7d251351f75c2cc934e4da55a2bbea91c2e6c6,12,0,0,0,0,DIG-40359446-rate,audited_candidate_available,1,1,1,1,0,0,needs_figure_or_table_digitization,0,"Review crop box/panel labels, digitize plotted points or transcribe table values, then derive rates.",,Primary corallivory-response paper combining wound outcomes with environmental context.
070cf5f2-ae03-4d99-8e1b-7e07f8428803,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,literature/META_ANALYSIS_POOL/Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,local_pdf_available,needs_digitization,1,digitize_figures_or_graphs,parsed,3,22790,cd510a3e280d3c4d842357d18596a5d575c00414cef499819b90ee8c17ba2d13,4,0,0,0,0,DIG-070cf5f2-rate,audited_candidate_available,2,2,2,2,0,0,needs_figure_or_table_digitization,0,"Review crop box/panel labels, digitize plotted points or transcribe table values, then derive rates.",,Early primary regeneration study on skeletal/tissue repair in Red Sea scleractinians.
f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,local_pdf_available,needs_digitization,1,digitize_figures_or_graphs,parsed,9,42274,11fe52066656129b03f5f69903cdc94103f778a0e67b0cbf17103ad5ee26a37f,12,0,0,0,0,DIG-f7335f31-rate,audited_candidate_available,4,4,4,2,2,0,needs_figure_or_table_digitization,0,"Review crop box/panel labels, digitize plotted points or transcribe table values, then derive rates.",,Primary regeneration study testing sedimentation and lesion position effects on healing.
c84ce087-58f5-4e19-a373-34f57299f6d0,Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,literature/META_ANALYSIS_POOL/Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,local_pdf_available,needs_digitization,1,digitize_figures_or_graphs,parsed,12,64119,edd316b2f631ad134716f58a0f1bc8ff63301c8d0d30d5d732ec5c0e60727f0d,12,0,0,0,0,DIG-c84ce087-rate,audited_candidate_available,2,2,2,1,1,0,needs_figure_or_table_digitization,0,"Review crop box/panel labels, digitize plotted points or transcribe table values, then derive rates.",,Core trade-off paper linking lesion healing to colony growth in Montastrea annularis.
8c205a55-4093-46c5-a7c2-e356c8bf6a7c,Nagelkerken and Bak - 1998 - Differential regeneration of artificial lesions among sympatric morphs of the Caribbean corals Porit.pdf,literature/META_ANALYSIS_POOL/Nagelkerken and Bak - 1998 - Differential regeneration of artificial lesions among sympatric morphs of the Caribbean corals Porit.pdf,local_pdf_available,needs_digitization,1,digitize_figures_or_graphs,parsed,6,31286,1c39dd86f40f57c460cbb061fd52540ade1601b9d01894549f8dec3876fddf27,12,0,0,0,0,DIG-8c205a55-rate,audited_candidate_available,1,1,1,1,0,0,needs_figure_or_table_digitization,0,"Review crop box/panel labels, digitize plotted points or transcribe table values, then derive rates.",,Primary lesion-regeneration comparison among sympatric Porites morphs.
b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,local_pdf_available,needs_digitization,1,digitize_figures_or_graphs,parsed,12,27146,93ae86eca7b639fca9080256c483b83dae5e7e88f85f6471ef0197dd11ca9ec9,12,0,0,0,0,DIG-b2eaa7a6-rate,audited_candidate_available,2,2,2,2,0,0,needs_figure_or_table_digitization,0,"Review crop box/panel labels, digitize plotted points or transcribe table values, then derive rates.",,Primary depth-gradient lesion-regeneration study in Porites astreoides and Stephanocoenia michelinii.
d17e3c0b-32a1-4c10-94fa-7558d22f726e,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,local_pdf_available,needs_digitization,1,digitize_figures_or_graphs,parsed,6,21033,8039585f6a98edc39307ad76489a90752742992d1e51f02f422b472c7a4ab294,7,0,0,0,0,DIG-d17e3c0b-rate,no_valid_candidate_found,0,2,0,0,2,0,not_extractable_no_valid_figure_or_table_candidate,0,"Do a full-text adjudication; if no text-only rate exists, remove this source from the rate extraction pool.",,Primary branching-coral experiment on regeneration versus growth allocation.
84a7b2a4-6982-4dce-a39a-2d4f07d0176b,Oren et al. - 1997 - Effect of lesion size and shape on regeneration of the Red Sea coral Favia favus.pdf,literature/META_ANALYSIS_POOL/Oren et al. - 1997 - Effect of lesion size and shape on regeneration of the Red Sea coral Favia favus.pdf,local_pdf_available,needs_digitization,1,digitize_figures_or_graphs,parsed,9,41043,3d0adf6d0b1d452569bbf53286c7e55609f8d4ddb69d427d9145df906e1c1ad9,12,0,0,1,0,DIG-84a7b2a4-rate,audited_candidate_available,2,2,2,0,2,0,seed_values_available_needs_provenance_qa,0,"Verify exact source figure/table/text, page, units, variance, and sample-size evidence before pooling.",,Core lesion geometry paper for Favia favus.
a3b88246-eb7f-49ed-a997-67c6d36e9413,Oren et al. - 2001 - Colony Integration during Regeneration in the Stony Coral Favia favus.pdf,literature/META_ANALYSIS_POOL/Oren et al. - 2001 - Colony Integration during Regeneration in the Stony Coral Favia favus.pdf,local_pdf_available,needs_digitization,1,digitize_figures_or_graphs,parsed,14,81997,e67718125721d6992803ffa4a19f90e0e00ebe35b45d66a01fce4c7944997b5d,12,0,0,0,0,DIG-a3b88246-rate,audited_candidate_available,2,2,2,1,1,0,needs_figure_or_table_digitization,0,"Review crop box/panel labels, digitize plotted points or transcribe table values, then derive rates.",,Primary regeneration and colony-integration experiment central to the translocation hypothesis.
6f750c49-3261-482c-ade2-373835f7cf40,Paz-García - 2006 - Temporal variation in the regeneration rate of artificial lesions in two morphotypes of Porites pana.pdf,literature/META_ANALYSIS_POOL/Paz-García - 2006 - Temporal variation in the regeneration rate of artificial lesions in two morphotypes of Porites pana.pdf,local_pdf_available,needs_digitization,1,digitize_figures_or_graphs,parsed,9,55153,85920fa2b5878fe15c3e8aba70617238c5b897d49b390cdfcda0c5854dafcc76,7,0,0,0,0,DIG-6f750c49-rate,audited_candidate_available,2,2,2,2,0,0,needs_figure_or_table_digitization,0,"Review crop box/panel labels, digitize plotted points or transcribe table values, then derive rates.",,Primary regeneration-rate paper in Porites panamensis morphotypes.
0ccdd954-1740-44d7-a2c6-6280125057b5,Rice et al. - 2019 - Different nitrogen sources speed recovery from corallivory and uniquely alter the microbiome of a re.pdf,literature/META_ANALYSIS_POOL/Rice et al. - 2019 - Different nitrogen sources speed recovery from corallivory and uniquely alter the microbiome of a re.pdf,local_pdf_available,needs_digitization,1,digitize_figures_or_graphs,parsed,26,126429,01eaa144ff494979a3c037c5bb27314794f8f5588392dbe4938568fdf6da60f8,12,0,0,0,0,DIG-0ccdd954-rate,audited_candidate_available,2,2,2,1,1,0,needs_figure_or_table_digitization,0,"Review crop box/panel labels, digitize plotted points or transcribe table values, then derive rates.",,Primary corallivory-recovery paper with nutrient-source effects on wound outcomes and microbiome.
002a60bc-55c8-4fdb-860a-1169fc99b2a8,Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,literature/META_ANALYSIS_POOL/Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,local_pdf_available,needs_digitization,1,digitize_figures_or_graphs,parsed,15,96336,985079be5784f59425e88d9a55fd59a7a8397c899b38f3fb37596f6aeacb5157,12,0,0,0,0,DIG-002a60bc-rate,audited_candidate_available,1,1,1,1,0,0,needs_figure_or_table_digitization,0,"Review crop box/panel labels, digitize plotted points or transcribe table values, then derive rates.",,Primary multi-stressor corallivory paper linking nutrients and sediment to tissue-loss and recovery outcomes.
6da70b1c-7428-4a76-904c-b69d981f2824,Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,literature/META_ANALYSIS_POOL/Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,local_pdf_available,needs_digitization,1,digitize_figures_or_graphs,parsed,13,101944,aacd7bbd2b944288f612b1f2d0fbfc7925e801e72314cdd1d834fc526988a7e2,12,0,0,0,0,DIG-6da70b1c-rate,audited_candidate_available,3,3,3,1,2,0,needs_figure_or_table_digitization,0,"Review crop box/panel labels, digitize plotted points or transcribe table values, then derive rates.",,Primary tissue-regeneration study designed around environmental drivers of healing.
2059b598-335f-4890-8512-6e1f86fed557,Sani et al. - 2024 - Ocean warming and acidification detrimentally affect coral tissue regeneration at a Mediterranean CO.pdf,literature/META_ANALYSIS_POOL/Sani et al. - 2024 - Ocean warming and acidification detrimentally affect coral tissue regeneration at a Mediterranean CO.pdf,local_pdf_available,needs_digitization,1,digitize_figures_or_graphs,parsed,9,68424,c4fb2f8d5626f2a4c78e699e8bfa6d64fa0b3e37e9b0552354c3af97b8b4fae0,12,0,0,0,0,DIG-2059b598-rate,audited_candidate_available,3,3,3,3,0,0,needs_figure_or_table_digitization,0,"Review crop box/panel labels, digitize plotted points or transcribe table values, then derive rates.",,Primary Mediterranean regeneration experiment under warming and acidification.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,local_pdf_available,needs_digitization,1,digitize_figures_or_graphs,parsed,7,34807,190b214fd3729b6b4d1367217d0c934ef86eaa738ab68341208a08e72de801b7,11,0,0,0,0,DIG-292bbd72-rate,audited_candidate_available,1,1,1,1,0,0,needs_figure_or_table_digitization,0,"Review crop box/panel labels, digitize plotted points or transcribe table values, then derive rates.",,Primary regeneration study focused on Porites mechanical damage and restoration dynamics.
b269f689-c2c5-48a1-8ecb-f284c3ed7edc,Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,literature/META_ANALYSIS_POOL/Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,local_pdf_available,needs_digitization,1,digitize_figures_or_graphs,parsed,17,78425,3f2179d77a34cc9dcc781e803bb546b1d558b6e54a5b191a3b753d7a4ac134d7,12,0,0,1,0,DIG-b269f689-rate,audited_candidate_available,2,2,2,2,0,0,seed_values_available_needs_provenance_qa,0,"Verify exact source figure/table/text, page, units, variance, and sample-size evidence before pooling.",,Primary artificial-injury regeneration dataset with coral-algal competition context.
9c887b4c-dae5-4725-96db-948c2491e53d,Titlyanov et al. - 2006 - Three stages of injuries regeneration on scleractinian corals.pdf,literature/META_ANALYSIS_POOL/Titlyanov et al. - 2006 - Three stages of injuries regeneration on scleractinian corals.pdf,local_pdf_available,needs_digitization,1,digitize_figures_or_graphs,parsed,13,46786,0ab0f30a406a854459cd45f5baa88c748847a1e1bb24f051efcf40505b550b44,12,0,0,0,0,DIG-9c887b4c-rate,audited_candidate_available,3,3,3,3,0,0,needs_figure_or_table_digitization,0,"Review crop box/panel labels, digitize plotted points or transcribe table values, then derive rates.",,Primary staged-regeneration paper relevant to both wound dynamics and mechanism narrative.
347f789a-ef73-4089-aa77-0e46f2b2d196,Townsend et al. - 2023 - Differing lesion recovery rates of two Caribbean stony coral species across a shallow water to mesop.pdf,literature/META_ANALYSIS_POOL/Townsend et al. - 2023 - Differing lesion recovery rates of two Caribbean stony coral species across a shallow water to mesop.pdf,local_pdf_available,needs_digitization,1,digitize_figures_or_graphs,parsed,12,66096,8a7c3c6f895e91094e0aecff2df6270978df6d844afacb89765672e7c53e2de6,12,0,0,0,0,DIG-347f789a-rate,audited_candidate_available,4,4,4,2,2,0,needs_figure_or_table_digitization,0,"Review crop box/panel labels, digitize plotted points or transcribe table values, then derive rates.",,Primary comparative lesion-recovery study across depth/habitat.
26d408bb-bf97-4b1a-8b59-a62f74d3d475,Van Woesik - 1998 - Lesion healing on massive Porites spp. corals.pdf,literature/META_ANALYSIS_POOL/Van Woesik - 1998 - Lesion healing on massive Porites spp. corals.pdf,local_pdf_available,needs_digitization,1,digitize_figures_or_graphs,parsed,9,37649,28875897220487c2d3239c7c424d998c304e188e3f8c04b355df43351b0a51ef,12,0,0,0,0,DIG-26d408bb-rate,audited_candidate_available,3,3,3,1,2,0,needs_figure_or_table_digitization,0,"Review crop box/panel labels, digitize plotted points or transcribe table values, then derive rates.",,Classic Porites lesion-healing paper with exponential models and lesion-size dependence.
