source_id,paper_title,response_type,queue_id,original_candidate_rank,original_candidate_type,original_candidate_label,original_candidate_page,audit_status,corrected_candidate_type,corrected_candidate_label,corrected_candidate_page,corrected_candidate_text,reason,needs_manual_visual_review,evidence_method
45fcfd8e-a2d2-4345-aec0-baeb03f883a4,Jayewardene et al. - 2009 - Effects of frequent fish predation on corals in Hawaii.pdf,survival,DIG-45fcfd8e-survival,3,figure,Fig. 3,5,replace,figure,Fig. 6,7,"Fig. 6. Probability of over-predation versus coral cover (C) and healing time (h). The surface is the model prediction as a function of C and h, the line is the model prediction for the measured healing time h = 42 days, and the points are site-specific probabilities of over-predation.",Original candidate is not a survival/over-predation response; Fig. 6 is the printed quantitative candidate for probability of over-predation versus coral cover and healing time.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
45fcfd8e-a2d2-4345-aec0-baeb03f883a4,Jayewardene et al. - 2009 - Effects of frequent fish predation on corals in Hawaii.pdf,survival,DIG-45fcfd8e-survival,4,table,Table 1,5,replace,figure,Fig. 6,7,"Fig. 6. Probability of over-predation versus coral cover (C) and healing time (h). The surface is the model prediction as a function of C and h, the line is the model prediction for the measured healing time h = 42 days, and the points are site-specific probabilities of over-predation.",Original candidate is not a survival/over-predation response; Fig. 6 is the printed quantitative candidate for probability of over-predation versus coral cover and healing time.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
45fcfd8e-a2d2-4345-aec0-baeb03f883a4,Jayewardene et al. - 2009 - Effects of frequent fish predation on corals in Hawaii.pdf,survival,DIG-45fcfd8e-survival,5,table,Table 2,5,replace,figure,Fig. 6,7,"Fig. 6. Probability of over-predation versus coral cover (C) and healing time (h). The surface is the model prediction as a function of C and h, the line is the model prediction for the measured healing time h = 42 days, and the points are site-specific probabilities of over-predation.",Original candidate is not a survival/over-predation response; Fig. 6 is the printed quantitative candidate for probability of over-predation versus coral cover and healing time.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
acf00158-0890-4388-9a0e-da9194664ef6,Kaufman et al. - 2021 - Thermal history influences lesion recovery of the threatened Caribbean staghorn coral Acropora cervi.pdf,rate,DIG-acf00158-rate,1,figure,Fig. 3,4,keep,figure,Fig. 3,4,"Fig. 3. Log(-log(survival)) curves as a function of time (log scale) using separate Cox proportional hazard models for the ambient temperature treatment and the warm temperature treatment, with thermal history indicated.",Printed Fig. 3 caption is on the stated page and reports time-to-healing curves using a survival model.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
acf00158-0890-4388-9a0e-da9194664ef6,Kaufman et al. - 2021 - Thermal history influences lesion recovery of the threatened Caribbean staghorn coral Acropora cervi.pdf,rate,DIG-acf00158-rate,2,figure,Fig. 2,3,replace,figure,Fig. 3,4,"Fig. 3. Log(-log(survival)) curves as a function of time (log scale) using separate Cox proportional hazard models for the ambient temperature treatment and the warm temperature treatment, with thermal history indicated.","Printed Fig. 2 is a healing-score methods schematic, not the response result; Fig. 3 is the better rate candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
acf00158-0890-4388-9a0e-da9194664ef6,Kaufman et al. - 2021 - Thermal history influences lesion recovery of the threatened Caribbean staghorn coral Acropora cervi.pdf,rate,DIG-acf00158-rate,3,figure,Fig. 1,3,replace,figure,Fig. 3,4,"Fig. 3. Log(-log(survival)) curves as a function of time (log scale) using separate Cox proportional hazard models for the ambient temperature treatment and the warm temperature treatment, with thermal history indicated.","Printed Fig. 1 is a location/temperature map, not a rate response; Fig. 3 is the better rate candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
04e10b24-592e-4cf3-8f94-226c7904262d,Kramarsky-Winter and Loya - 2000 - Tissue regeneration in the coral Fungia granulosa  the effect of extrinsic and intrinsic factors.pdf,rate,DIG-04e10b24-rate,1,table,Table 2,5,replace,figure,Fig. 1,3,Fig. 1. Fungia granulosa. A comparison of repair rates of three lesion sizes in large and small individuals during fall and spring experiments.,"Printed Table 2 is on the stated page but reports oocyte size/fecundity, not regeneration rate; Fig. 1 is the better rate candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
04e10b24-592e-4cf3-8f94-226c7904262d,Kramarsky-Winter and Loya - 2000 - Tissue regeneration in the coral Fungia granulosa  the effect of extrinsic and intrinsic factors.pdf,rate,DIG-04e10b24-rate,2,figure,Fig. 1,3,keep,figure,Fig. 1,3,Fig. 1. Fungia granulosa. A comparison of repair rates of three lesion sizes in large and small individuals during fall and spring experiments.,Printed Fig. 1 caption is on the stated page and directly compares repair rates across lesion sizes and seasons.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
04e10b24-592e-4cf3-8f94-226c7904262d,Kramarsky-Winter and Loya - 2000 - Tissue regeneration in the coral Fungia granulosa  the effect of extrinsic and intrinsic factors.pdf,rate,DIG-04e10b24-rate,3,figure,Fig. 2,4,replace,figure,Fig. 1,3,Fig. 1. Fungia granulosa. A comparison of repair rates of three lesion sizes in large and small individuals during fall and spring experiments.,"Printed Fig. 2 is on the stated page but is a before/after photograph, not the rate result; Fig. 1 is the better rate candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
04e10b24-592e-4cf3-8f94-226c7904262d,Kramarsky-Winter and Loya - 2000 - Tissue regeneration in the coral Fungia granulosa  the effect of extrinsic and intrinsic factors.pdf,rate,DIG-04e10b24-rate,4,table,Table 1,4,keep,table,Table 1,4,Table 1. Fungia granulosa. Percent of large corals undergoing complete recovery during fall and spring at two different temperature regimes in the laboratory.,Printed Table 1 caption is on the stated page and reports percent complete recovery by week and temperature regime.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
40359446-8345-4a72-8169-af86ad3de9d6,Lenihan and Edmunds - 2010 - Response of Pocillopora verrucosa to corallivory varies with environmental conditions.pdf,growth,DIG-40359446-growth,1,figure,Fig. 2,8,replace,figure,Fig. 1,7,Fig. 1. Pocillopora verrucosa. Growth after 10 d incubation at high/low flow and high/low temperature for corals that were injured or uninjured in two replicate trials.,"Printed Fig. 2 is on the stated page but reports lesion healing, not growth; Fig. 1 is the better growth candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
40359446-8345-4a72-8169-af86ad3de9d6,Lenihan and Edmunds - 2010 - Response of Pocillopora verrucosa to corallivory varies with environmental conditions.pdf,growth,DIG-40359446-growth,2,table,Table 2,7,keep,table,Table 2,7,"Table 2. Results of a 3-way, blocked ANOVA comparing the growth in buoyant weight of Pocillopora verrucosa nubbins as a function of injury, flow speed, temperature, and their interaction in the laboratory experiment.",Printed Table 2 caption is on the stated page and compares growth in buoyant weight in the laboratory experiment.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
40359446-8345-4a72-8169-af86ad3de9d6,Lenihan and Edmunds - 2010 - Response of Pocillopora verrucosa to corallivory varies with environmental conditions.pdf,growth,DIG-40359446-growth,3,table,Table 4,8,keep,table,Table 4,8,"Table 4. Results of a 2-way ANOVA comparing the growth in buoyant weight of juvenile Pocillopora verrucosa as a function of substrate type, predation, and their interaction.",Printed Table 4 caption is on the stated page and compares growth in buoyant weight in the field experiment.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
40359446-8345-4a72-8169-af86ad3de9d6,Lenihan and Edmunds - 2010 - Response of Pocillopora verrucosa to corallivory varies with environmental conditions.pdf,growth,DIG-40359446-growth,4,figure,Fig. 5,11,replace,figure,Fig. 1,7,Fig. 1. Pocillopora verrucosa. Growth after 10 d incubation at high/low flow and high/low temperature for corals that were injured or uninjured in two replicate trials.,"Printed Fig. 5 is on the stated page but reports fish density, not coral growth; Fig. 1 is the better growth candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
40359446-8345-4a72-8169-af86ad3de9d6,Lenihan and Edmunds - 2010 - Response of Pocillopora verrucosa to corallivory varies with environmental conditions.pdf,growth,DIG-40359446-growth,5,figure,Fig. 1,7,keep,figure,Fig. 1,7,Fig. 1. Pocillopora verrucosa. Growth after 10 d incubation at high/low flow and high/low temperature for corals that were injured or uninjured in two replicate trials.,Printed Fig. 1 caption is on the stated page and reports coral growth after 10 d incubation.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
40359446-8345-4a72-8169-af86ad3de9d6,Lenihan and Edmunds - 2010 - Response of Pocillopora verrucosa to corallivory varies with environmental conditions.pdf,rate,DIG-40359446-rate,1,figure,Fig. 1,7,replace,figure,Fig. 2,8,Fig. 2. Pocillopora verrucosa. Mean percent (+ SE) of lesions healed at the end of the 10 d trials; results from the two trials are pooled.,"Printed Fig. 1 is on the stated page but reports growth, not lesion healing; Fig. 2 is the better rate candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
40359446-8345-4a72-8169-af86ad3de9d6,Lenihan and Edmunds - 2010 - Response of Pocillopora verrucosa to corallivory varies with environmental conditions.pdf,rate,DIG-40359446-rate,2,figure,Fig. 2,8,keep,figure,Fig. 2,8,Fig. 2. Pocillopora verrucosa. Mean percent (+ SE) of lesions healed at the end of the 10 d trials; results from the two trials are pooled.,Printed Fig. 2 caption is on the stated page and directly reports percent of lesions healed after 10 d.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
40359446-8345-4a72-8169-af86ad3de9d6,Lenihan and Edmunds - 2010 - Response of Pocillopora verrucosa to corallivory varies with environmental conditions.pdf,rate,DIG-40359446-rate,3,table,Table 2,7,replace,figure,Fig. 2,8,Fig. 2. Pocillopora verrucosa. Mean percent (+ SE) of lesions healed at the end of the 10 d trials; results from the two trials are pooled.,"Printed Table 2 is on the stated page but reports growth ANOVA, not lesion healing; Fig. 2 is the better rate candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
40359446-8345-4a72-8169-af86ad3de9d6,Lenihan and Edmunds - 2010 - Response of Pocillopora verrucosa to corallivory varies with environmental conditions.pdf,rate,DIG-40359446-rate,4,figure,Fig. 3,8,replace,figure,Fig. 2,8,Fig. 2. Pocillopora verrucosa. Mean percent (+ SE) of lesions healed at the end of the 10 d trials; results from the two trials are pooled.,"Printed Fig. 3 is on the stated page but reports growth after field deployment, not lesion healing; Fig. 2 is the better rate candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
40359446-8345-4a72-8169-af86ad3de9d6,Lenihan and Edmunds - 2010 - Response of Pocillopora verrucosa to corallivory varies with environmental conditions.pdf,rate,DIG-40359446-rate,5,table,Table 4,8,replace,figure,Fig. 2,8,Fig. 2. Pocillopora verrucosa. Mean percent (+ SE) of lesions healed at the end of the 10 d trials; results from the two trials are pooled.,"Printed Table 4 is on the stated page but reports growth ANOVA, not lesion healing; Fig. 2 is the better rate candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,growth,DIG-a67392b0-growth,1,figure,FIG. 2,5,keep,figure,FIG. 2,5,FIG. 2. Skeletal growth (mean and 95% CI) of Acropora elseyi as a function of mean current velocity and velocity fluctuations. Data are from corallivorous fish exclusion treatments.,Printed FIG. 2 caption is on the stated page and directly reports skeletal growth versus hydrodynamic conditions.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,growth,DIG-a67392b0-growth,2,figure,FIG. 3,6,keep,figure,FIG. 3,6,FIG. 3. Skeletal growth (mean and 95% CI) of Acropora elseyi exposed to predators shown as a function of mean current velocity and velocity fluctuations.,Printed FIG. 3 caption is on the stated page and directly reports skeletal growth for predator-exposed corals.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,growth,DIG-a67392b0-growth,3,figure,FIG. 5,7,keep,figure,FIG. 5,7,FIG. 5. Difference in growth (mean and 95% CI) of Acropora elseyi between predator-exclusion and predator-exposed treatments as a function of corallivorous fish density and consumer pressure.,Printed FIG. 5 caption is on the stated page and reports growth differences as a function of corallivore density/pressure.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,growth,DIG-a67392b0-growth,4,figure,FIG. 1,3,replace,figure,FIG. 2,5,FIG. 2. Skeletal growth (mean and 95% CI) of Acropora elseyi as a function of mean current velocity and velocity fluctuations. Data are from corallivorous fish exclusion treatments.,"Printed FIG. 1 is on the stated page but is reef bathymetry, not a growth response; FIG. 2 is the better growth candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,survival,DIG-a67392b0-survival,1,figure,FIG. 1,3,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Candidate is a real printed caption, but it is not a survival-response figure/table; no printed survival-response candidate was found in this PDF.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,survival,DIG-a67392b0-survival,2,figure,FIG. 2,5,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Candidate is a real printed caption, but it is not a survival-response figure/table; no printed survival-response candidate was found in this PDF.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,survival,DIG-a67392b0-survival,3,figure,FIG. 3,6,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Candidate is a real printed caption, but it is not a survival-response figure/table; no printed survival-response candidate was found in this PDF.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,survival,DIG-a67392b0-survival,4,figure,FIG. 5,7,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Candidate is a real printed caption, but it is not a survival-response figure/table; no printed survival-response candidate was found in this PDF.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
