source_id,paper_title,response_type,queue_id,original_candidate_rank,original_candidate_type,original_candidate_label,original_candidate_page,audit_status,corrected_candidate_type,corrected_candidate_label,corrected_candidate_page,corrected_candidate_text,reason,needs_manual_visual_review,evidence_method
28b1e816-45f3-42fc-a2b0-0cfea52a0adc,"DeFilippo et al. - 2016 - Patterns of surface lesion recovery in the Northern Star Coral, Astrangia poculata.pdf",rate,DIG-28b1e816-rate,4,table,Table 4,8,replace,figure,Fig. 3,6,"Fig. 3. Healing patterns in Astrangia poculata. Mean proportion of the lesion area recovered for each wound group of symbiotic colonies, aposymbiotic colonies, all wound groups combined, and mean surface area of new tissue by recovery type. Error bars represent standard error from the mean.","Original Table 4/5 reports photosynthetic efficiency and chlorophyll density, not lesion recovery rate; Fig. 3 is the direct healing-pattern candidate.",false,pdftotext -layout caption match
28b1e816-45f3-42fc-a2b0-0cfea52a0adc,"DeFilippo et al. - 2016 - Patterns of surface lesion recovery in the Northern Star Coral, Astrangia poculata.pdf",rate,DIG-28b1e816-rate,5,figure,Fig. 4,7,replace,figure,Fig. 3,6,"Fig. 3. Healing patterns in Astrangia poculata. Mean proportion of the lesion area recovered for each wound group of symbiotic colonies, aposymbiotic colonies, all wound groups combined, and mean surface area of new tissue by recovery type. Error bars represent standard error from the mean.","Original Fig. 4 reports tissue mortality/living tissue lost, not recovery rate; Fig. 3 is the direct healing-pattern candidate.",false,pdftotext -layout caption match
3d374a40-79d3-413b-99c2-670f9da97bef,"Dias et al. - 2018 - Mortality, growth and regeneration following fragmentation of reef-forming corals under thermal stre.pdf",growth,DIG-3d374a40-growth,1,table,Table 1,3,keep,table,Table 1,3,"Table 1. Summary of results of PERMANOVA permutation tests applied to report the effects of temperature, coral species and presence/absence of injury in coral fragments' mortality, partial mortality, growth and regeneration rates. Significant differences are marked in bold.","Printed caption on stated page; it includes tests for growth rates, although Table 2 is the direct data table.",false,pdftotext -layout caption match
3d374a40-79d3-413b-99c2-670f9da97bef,"Dias et al. - 2018 - Mortality, growth and regeneration following fragmentation of reef-forming corals under thermal stre.pdf",growth,DIG-3d374a40-growth,2,figure,Fig. 2a,4,replace,table,Table 2,8,Table 2. Coral fragments' average growth rate ± standard deviation in the three temperature experiments (g g−1 day−1). NA – not available.,"Original Fig. 2a is an in-text panel mention about partial mortality, not a growth caption; Table 2 is the printed average growth-rate table.",false,pdftotext -layout caption match
3d374a40-79d3-413b-99c2-670f9da97bef,"Dias et al. - 2018 - Mortality, growth and regeneration following fragmentation of reef-forming corals under thermal stre.pdf",growth,DIG-3d374a40-growth,3,table,Table 1,4,replace,table,Table 2,8,Table 2. Coral fragments' average growth rate ± standard deviation in the three temperature experiments (g g−1 day−1). NA – not available.,Original Table 1 row is an in-text mention on the wrong page; Table 2 is the better printed growth-rate table.,false,pdftotext -layout caption match
3d374a40-79d3-413b-99c2-670f9da97bef,"Dias et al. - 2018 - Mortality, growth and regeneration following fragmentation of reef-forming corals under thermal stre.pdf",growth,DIG-3d374a40-growth,4,table,Table 2,8,keep,table,Table 2,8,Table 2. Coral fragments' average growth rate ± standard deviation in the three temperature experiments (g g−1 day−1). NA – not available.,Printed caption on stated page and directly reports average growth rates.,false,pdftotext -layout caption match
3d374a40-79d3-413b-99c2-670f9da97bef,"Dias et al. - 2018 - Mortality, growth and regeneration following fragmentation of reef-forming corals under thermal stre.pdf",growth,DIG-3d374a40-growth,5,figure,Fig. 1,5,replace,table,Table 2,8,Table 2. Coral fragments' average growth rate ± standard deviation in the three temperature experiments (g g−1 day−1). NA – not available.,"Original Fig. 1 reports mortality, not growth; Table 2 is the printed average growth-rate table.",false,pdftotext -layout caption match
3d374a40-79d3-413b-99c2-670f9da97bef,"Dias et al. - 2018 - Mortality, growth and regeneration following fragmentation of reef-forming corals under thermal stre.pdf",rate,DIG-3d374a40-rate,1,table,Table 3,8,keep,table,Table 3,8,Table 3. Coral fragments' average regeneration rate ± standard deviation in the three temperature experiments (mm2 day−1) measured until complete regeneration or the last time point they were still alive. For more information see Supplementary material – Table 1.,Printed caption on stated page and directly reports average regeneration rates.,false,pdftotext -layout caption match
3d374a40-79d3-413b-99c2-670f9da97bef,"Dias et al. - 2018 - Mortality, growth and regeneration following fragmentation of reef-forming corals under thermal stre.pdf",rate,DIG-3d374a40-rate,2,table,Table 3,8,keep,table,Table 3,8,Table 3. Coral fragments' average regeneration rate ± standard deviation in the three temperature experiments (mm2 day−1) measured until complete regeneration or the last time point they were still alive. For more information see Supplementary material – Table 1.,Label/page match the printed Table 3 regeneration-rate caption; original extracted text is contaminated by adjacent discussion.,false,pdftotext -layout caption match
3d374a40-79d3-413b-99c2-670f9da97bef,"Dias et al. - 2018 - Mortality, growth and regeneration following fragmentation of reef-forming corals under thermal stre.pdf",rate,DIG-3d374a40-rate,3,table,Table 3,8,keep,table,Table 3,8,Table 3. Coral fragments' average regeneration rate ± standard deviation in the three temperature experiments (mm2 day−1) measured until complete regeneration or the last time point they were still alive. For more information see Supplementary material – Table 1.,Label/page match the printed Table 3 regeneration-rate caption; original extracted text is contaminated by adjacent discussion.,false,pdftotext -layout caption match
3d374a40-79d3-413b-99c2-670f9da97bef,"Dias et al. - 2018 - Mortality, growth and regeneration following fragmentation of reef-forming corals under thermal stre.pdf",rate,DIG-3d374a40-rate,4,table,Table 2,8,replace,table,Table 3,8,Table 3. Coral fragments' average regeneration rate ± standard deviation in the three temperature experiments (mm2 day−1) measured until complete regeneration or the last time point they were still alive. For more information see Supplementary material – Table 1.,"Original Table 2 reports growth rates, not regeneration rates; Table 3 is the printed regeneration-rate table.",false,pdftotext -layout caption match
3d374a40-79d3-413b-99c2-670f9da97bef,"Dias et al. - 2018 - Mortality, growth and regeneration following fragmentation of reef-forming corals under thermal stre.pdf",rate,DIG-3d374a40-rate,5,table,Table 1,3,keep,table,Table 1,3,"Table 1. Summary of results of PERMANOVA permutation tests applied to report the effects of temperature, coral species and presence/absence of injury in coral fragments' mortality, partial mortality, growth and regeneration rates. Significant differences are marked in bold.","Printed caption on stated page; it includes tests for regeneration rates, although Table 3 is the direct data table.",false,pdftotext -layout caption match
3d374a40-79d3-413b-99c2-670f9da97bef,"Dias et al. - 2018 - Mortality, growth and regeneration following fragmentation of reef-forming corals under thermal stre.pdf",survival,DIG-3d374a40-survival,1,table,Table 2,8,replace,figure,Fig. 1,5,Fig. 1. Mortality of the coral species' fragments studied throughout the three temperature experiments.,"Original Table 2 reports growth rates, not survival; Fig. 1 is the printed mortality figure.",false,pdftotext -layout caption match
3d374a40-79d3-413b-99c2-670f9da97bef,"Dias et al. - 2018 - Mortality, growth and regeneration following fragmentation of reef-forming corals under thermal stre.pdf",survival,DIG-3d374a40-survival,2,table,Table 1,3,keep,table,Table 1,3,"Table 1. Summary of results of PERMANOVA permutation tests applied to report the effects of temperature, coral species and presence/absence of injury in coral fragments' mortality, partial mortality, growth and regeneration rates. Significant differences are marked in bold.",Printed caption on stated page and includes mortality and partial mortality tests.,false,pdftotext -layout caption match
3d374a40-79d3-413b-99c2-670f9da97bef,"Dias et al. - 2018 - Mortality, growth and regeneration following fragmentation of reef-forming corals under thermal stre.pdf",survival,DIG-3d374a40-survival,3,figure,Fig. 2a,4,replace,figure,Fig. 2,6,"Fig. 2. Partial mortality of the coral species' fragments studied throughout the three temperature experiments separated in percentage classes [0,25%[, [25,50%[, [50,75%[ and [75,100%].",Original Fig. 2a is an in-text panel mention on the wrong page; Fig. 2 is the printed partial-mortality caption.,false,pdftotext -layout caption match
3d374a40-79d3-413b-99c2-670f9da97bef,"Dias et al. - 2018 - Mortality, growth and regeneration following fragmentation of reef-forming corals under thermal stre.pdf",survival,DIG-3d374a40-survival,4,table,Table 1,4,replace,table,Table 1,3,"Table 1. Summary of results of PERMANOVA permutation tests applied to report the effects of temperature, coral species and presence/absence of injury in coral fragments' mortality, partial mortality, growth and regeneration rates. Significant differences are marked in bold.",Original Table 1 row is an in-text mention on page 4; the printed Table 1 caption is on page 3 and is relevant to mortality/partial mortality.,false,pdftotext -layout caption match
3d374a40-79d3-413b-99c2-670f9da97bef,"Dias et al. - 2018 - Mortality, growth and regeneration following fragmentation of reef-forming corals under thermal stre.pdf",survival,DIG-3d374a40-survival,5,figure,Fig. 2,6,keep,figure,Fig. 2,6,"Fig. 2. Partial mortality of the coral species' fragments studied throughout the three temperature experiments separated in percentage classes [0,25%[, [25,50%[, [50,75%[ and [75,100%].",Printed caption on stated page and directly relevant to partial mortality.,false,pdftotext -layout caption match
c849a042-644e-4b4f-a530-33cfb800d9a9,E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,growth,DIG-c849a042-growth,1,figure,Fig. 1,3,keep,figure,Fig. 1,3,Fig. 1. Fungia granulosa. Corallum after experimental treatment: (a) 1 yr after coverage of the polyp's mouth and part of its corallum with putty; (b) close-up showing asexually derived anthocauli; (c) 6 mo after removal of tissue by air pick; (d) close-up of anthocauli developed 6 mo after tissue removal.,Printed caption on stated page and relevant to bud formation/growth after treatment.,false,pdftotext -layout caption match
c849a042-644e-4b4f-a530-33cfb800d9a9,E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,growth,DIG-c849a042-growth,2,figure,Fig. 2,4,keep,figure,Fig. 2,4,"Fig. 2. Fungia granulosa. Residual tissue developing into a new polyp: (a) new mouth developing 10 d after breakage; (b) new polyp at Day 14; (c) developed anthocaulus at 21 d, showing calyx, scleroseptae and tentacles.",Printed caption on stated page and relevant to new polyp development.,false,pdftotext -layout caption match
c849a042-644e-4b4f-a530-33cfb800d9a9,E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,growth,DIG-c849a042-growth,3,table,Table 2,4,keep,table,Table 2,4,"Table 2. Fungia granulosa. Characteristics of survival, regeneration, and bud formation, following experimental breakage of various-sized fragments of coral raised under laboratory conditions. Large fragments were greater than 5 septae in thickness, medium-sized fragments were 2 to 5 septae in thickness, and small fragments were 1 septum in thickness. W: with mouth; WO: without mouth.","Printed caption on stated page and relevant to survival, regeneration, and bud formation after breakage.",false,pdftotext -layout caption match
c849a042-644e-4b4f-a530-33cfb800d9a9,E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,growth,DIG-c849a042-growth,4,figure,Fig. 3,5,keep,figure,Fig. 3,5,"Fig. 3. Fungia granulosa. Tissue fragment: (a) planula-like tissue ball 1 d after excision; (b) tissue ball 21 d after settlement in vitro. Note development of mouth, calyx and septae.",Printed caption on stated page and relevant to tissue fragment development.,false,pdftotext -layout caption match
c849a042-644e-4b4f-a530-33cfb800d9a9,E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,growth,DIG-c849a042-growth,5,figure,Fig. 4,5,keep,figure,Fig. 4,5,"Fig. 4. Fungia granulosa. Residual tissue: (a) decalcified bud developed from residual tissue, surrounded by remnant parental tissue; (b) histological section of the bud revealing tissue formation from parental tissues.",Printed caption on stated page and relevant to bud tissue formation.,false,pdftotext -layout caption match
c849a042-644e-4b4f-a530-33cfb800d9a9,E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,rate,DIG-c849a042-rate,1,table,Table 2,4,keep,table,Table 2,4,"Table 2. Fungia granulosa. Characteristics of survival, regeneration, and bud formation, following experimental breakage of various-sized fragments of coral raised under laboratory conditions. Large fragments were greater than 5 septae in thickness, medium-sized fragments were 2 to 5 septae in thickness, and small fragments were 1 septum in thickness. W: with mouth; WO: without mouth.",Printed caption on stated page and relevant to regeneration after breakage.,false,pdftotext -layout caption match
c849a042-644e-4b4f-a530-33cfb800d9a9,E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,rate,DIG-c849a042-rate,2,figure,Fig. 1,3,replace,table,Table 2,4,"Table 2. Fungia granulosa. Characteristics of survival, regeneration, and bud formation, following experimental breakage of various-sized fragments of coral raised under laboratory conditions. Large fragments were greater than 5 septae in thickness, medium-sized fragments were 2 to 5 septae in thickness, and small fragments were 1 septum in thickness. W: with mouth; WO: without mouth.","Original Fig. 1 is a photographic treatment outcome at 6 months/1 year, not a rate table; Table 2 is the printed regeneration table.",false,pdftotext -layout caption match
c849a042-644e-4b4f-a530-33cfb800d9a9,E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,rate,DIG-c849a042-rate,3,figure,Fig. 2,4,keep,figure,Fig. 2,4,"Fig. 2. Fungia granulosa. Residual tissue developing into a new polyp: (a) new mouth developing 10 d after breakage; (b) new polyp at Day 14; (c) developed anthocaulus at 21 d, showing calyx, scleroseptae and tentacles.",Printed caption on stated page and relevant to regeneration timing after breakage.,false,pdftotext -layout caption match
c849a042-644e-4b4f-a530-33cfb800d9a9,E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,rate,DIG-c849a042-rate,4,figure,Fig. 3,5,keep,figure,Fig. 3,5,"Fig. 3. Fungia granulosa. Tissue fragment: (a) planula-like tissue ball 1 d after excision; (b) tissue ball 21 d after settlement in vitro. Note development of mouth, calyx and septae.",Printed caption on stated page and relevant to tissue development timing after excision.,false,pdftotext -layout caption match
c849a042-644e-4b4f-a530-33cfb800d9a9,E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,rate,DIG-c849a042-rate,5,figure,Fig. 4,5,replace,table,Table 2,4,"Table 2. Fungia granulosa. Characteristics of survival, regeneration, and bud formation, following experimental breakage of various-sized fragments of coral raised under laboratory conditions. Large fragments were greater than 5 septae in thickness, medium-sized fragments were 2 to 5 septae in thickness, and small fragments were 1 septum in thickness. W: with mouth; WO: without mouth.","Original Fig. 4 is histology of bud tissue formation, not a rate candidate; Table 2 is the printed regeneration table.",false,pdftotext -layout caption match
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,rate,DIG-ad751939-rate,1,table,Table 2,4,replace,table,Table 1,4,"Table 1. Oculina patagonica. Percentage lesion recovery over 45 d of 2 cm2 lesions inflicted on the surface of unbleached, partly bleached, and totally bleached colonies.","Original Table 2 reports 14C activity/translocation, not lesion recovery rate; Table 1 is the printed percentage lesion recovery table.",false,pdftotext -layout caption match
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,rate,DIG-ad751939-rate,2,table,Table 3,6,replace,table,Table 1,4,"Table 1. Oculina patagonica. Percentage lesion recovery over 45 d of 2 cm2 lesions inflicted on the surface of unbleached, partly bleached, and totally bleached colonies.",Original Table 3 row is a literature/discussion false positive on page 6; Table 1 is the printed percentage lesion recovery table.,false,pdftotext -layout caption match
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,rate,DIG-ad751939-rate,3,table,Table 1,4,keep,table,Table 1,4,"Table 1. Oculina patagonica. Percentage lesion recovery over 45 d of 2 cm2 lesions inflicted on the surface of unbleached, partly bleached, and totally bleached colonies.",Printed caption on stated page and directly reports percentage lesion recovery over 45 days.,false,pdftotext -layout caption match
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,rate,DIG-ad751939-rate,4,figure,Fig. 1,2,replace,table,Table 1,4,"Table 1. Oculina patagonica. Percentage lesion recovery over 45 d of 2 cm2 lesions inflicted on the surface of unbleached, partly bleached, and totally bleached colonies.","Original Fig. 1 is a lesion photograph, not rate data; Table 1 is the printed percentage lesion recovery table.",false,pdftotext -layout caption match
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,rate,DIG-ad751939-rate,5,figure,Fig. 2C,5,replace,table,Table 1,4,"Table 1. Oculina patagonica. Percentage lesion recovery over 45 d of 2 cm2 lesions inflicted on the surface of unbleached, partly bleached, and totally bleached colonies.","Original Fig. 2C is an in-text panel mention of sampling sites, not rate data; Table 1 is the printed percentage lesion recovery table.",false,pdftotext -layout caption match
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,survival,DIG-ad751939-survival,1,figure,Fig. 1,2,remove,,no_valid_candidate_found,,,"No printed survival/mortality outcome figure or table was found in this PDF; printed tables report lesion recovery or 14C translocation, and the figure/panel candidates are lesion/sampling-site visuals.",false,pdftotext -layout caption match
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,survival,DIG-ad751939-survival,2,table,Table 1,4,remove,,no_valid_candidate_found,,,"No printed survival/mortality outcome figure or table was found in this PDF; printed tables report lesion recovery or 14C translocation, and the figure/panel candidates are lesion/sampling-site visuals.",false,pdftotext -layout caption match
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,survival,DIG-ad751939-survival,3,table,Table 2,4,remove,,no_valid_candidate_found,,,"No printed survival/mortality outcome figure or table was found in this PDF; printed tables report lesion recovery or 14C translocation, and the figure/panel candidates are lesion/sampling-site visuals.",false,pdftotext -layout caption match
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,survival,DIG-ad751939-survival,4,figure,Fig. 2C,5,remove,,no_valid_candidate_found,,,"No printed survival/mortality outcome figure or table was found in this PDF; printed tables report lesion recovery or 14C translocation, and the figure/panel candidates are lesion/sampling-site visuals.",false,pdftotext -layout caption match
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,survival,DIG-ad751939-survival,5,table,Table 1,5,remove,,no_valid_candidate_found,,,"No printed survival/mortality outcome figure or table was found in this PDF; printed tables report lesion recovery or 14C translocation, and the figure/panel candidates are lesion/sampling-site visuals.",false,pdftotext -layout caption match
e2191f69-a271-4c74-be4c-ebe977248362,Hall - 1997 - Interspecific differences in the regeneration of artificial injuries on scleractinian corals.pdf,rate,DIG-e2191f69-rate,1,figure,Fig. 1,6,keep,figure,Fig. 1,6,"Fig. 1. A photographic series showing the recovery of the tissue and scraping injuries inflicted on Porites over time, where a = tissue injury and b = scraping injury.",Printed caption on stated page and relevant to recovery over time.,false,pdftotext -layout caption match
e2191f69-a271-4c74-be4c-ebe977248362,Hall - 1997 - Interspecific differences in the regeneration of artificial injuries on scleractinian corals.pdf,rate,DIG-e2191f69-rate,2,figure,Fig. 2,8,keep,figure,Fig. 2,8,Fig. 2. The amount of regeneration of a central and edge injury for several common reef crest species over 71 days. The error bars are one standard error.,Printed caption on stated page and directly reports regeneration over 71 days.,false,pdftotext -layout caption match
e2191f69-a271-4c74-be4c-ebe977248362,Hall - 1997 - Interspecific differences in the regeneration of artificial injuries on scleractinian corals.pdf,rate,DIG-e2191f69-rate,3,figure,Fig. 3,9,keep,figure,Fig. 3,9,Fig. 3. Percentage of injury regeneration over time for Porites australiensis and Acropora cytherea. The error bars are one standard error.,Printed caption on stated page and directly reports percentage injury regeneration over time.,false,pdftotext -layout caption match
e2191f69-a271-4c74-be4c-ebe977248362,Hall - 1997 - Interspecific differences in the regeneration of artificial injuries on scleractinian corals.pdf,rate,DIG-e2191f69-rate,4,table,Table 4,10,keep,table,Table 4,10,Table 4. (a) Linear extension of new growth for the two injury types (tissue removal and branch removal) inflicted on Acropora millepora and A. gemmifera. (b) Injury size and regeneration (percent of injury recovered) for the three injury types inflicted on A. millepora and A. gemmifera.,Printed caption on stated page and relevant to new growth and percent injury regeneration.,false,pdftotext -layout caption match
e2191f69-a271-4c74-be4c-ebe977248362,Hall - 1997 - Interspecific differences in the regeneration of artificial injuries on scleractinian corals.pdf,rate,DIG-e2191f69-rate,5,table,Table 1,4,replace,figure,Fig. 3,9,Fig. 3. Percentage of injury regeneration over time for Porites australiensis and Acropora cytherea. The error bars are one standard error.,"Original Table 1 is a literature-review list of prior studies, not extractable rate data; Fig. 3 is the printed regeneration-over-time candidate.",false,pdftotext -layout caption match
