source_id,paper_title,final_status,extraction_readiness,response_rate,response_growth,response_reproduction,response_survival,moderator_environment,moderator_traits,study_type,study_year,location_raw,site_name,country_territory,water_body,latitude_raw,longitude_raw,latitude,longitude,depth_min_m,depth_max_m,species,growth_form,tissue_type,colony_size_cm,symbiont_status,lesion_source,lesion_method,lesion_type,area_mm2,rel_wound_size,perimeter_mm,lesion_depth,num_lesions,lesion_position,temperature_c,temp_manip,ph_or_pco2,nutrient_enrich,light_par,light_regime,sedimentation,flow_regime,sample_size,replication_level,randomization,blocking,control_description,notes,notebook_covariate_status,query_batch_id,query_attempts,latitude_approx,longitude_approx,approx_coordinate_basis,approx_coordinate_confidence,approx_location_notes,latitude_best,longitude_best,best_coordinate_basis,best_coordinate_confidence
c849a042-644e-4b4f-a530-33cfb800d9a9,E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,include_primary,needs_digitization,1,1,0,0,0,0,laboratory and field,,coral reef in Ellat (Red Sea),,Israel,Red Sea,,,,,,,"Fungia scutaria, Fungia granulosa, Fungia horrida",solitary,tissue and skeleton fragments,,,experimental,broken into wedge-shaped fragments; placement of putty on adult corallum; removal of surface tissues,fragmentation and tissue loss,,,,,,,25,,,,,12 h light: 12 h dark,,daily water changes in petri dishes; aerated sea water in aquaria,20,"8 large fragments with mouth, 10 large fragments without mouth, 10 medium fragments without mouth, 32 small fragments without mouth",,,,"Investigated the mechanism of bud formation and a physiological trade-off between tissue regeneration and asexual budding in solitary fungiid corals after experimental damage. [repair: Coordinates, explicit numeric depth bounds, and exact initial lesion areas in mm^2 were not reported in the provided text.] [agent repair: Explicit latitude/longitude were not reported in the accessible text. Numeric depth bounds were not explicitly reported in the accessible text. A single directly comparable wound area was not explicitly reported.]",parsed,batch_027,1,29.500000,34.916667,town_or_lab_centroid,medium,Only Eilat/Red Sea was given; used the Eilat marine-lab / north-beach reef area as a conservative proxy.,29.500000,34.916667,town_or_lab_centroid,medium
b0949a7c-520e-4a37-af04-25979598ec2d,Edmunds and Lenihan - 2010 - Effect of sub-lethal damage to juvenile colonies of massive Porites spp. under contrasting regimes o.pdf,include_primary,ready_extract,1,1,0,0,0,1,laboratory,2008,lagoon of Moorea,,French Polynesia,,17°30'S,149°50'W,-17.500000,-149.833333,3,4,"Porites spp., Porites lutea, Porites lobata",massive,tissue and skeleton,<4,,experimental,gouging with snub nose pliers,tissue and skeleton,68,,,1-2,2,haphazard locations,"26.7, 29.6",maintained at ~26.7 or ~29.6 °C,,,700,12-h light/12-h dark cycle,,6 and 21 cm s-1,80,10 colonies per treatment combination,allocated randomly to treatments; position within raceways randomized daily,,undamaged colonies,"Evaluated how sub-lethal damage interacts with temperature and water flow to affect growth, maximum dark-adapted quantum yield of PSII (Fv/Fm), and healing.",parsed,batch_028,1,,,,,,-17.500000,-149.833333,reported_exact,high
2e3b055f-28df-4def-97aa-660ac537a95f,Edmunds and Yarid - 2017 - The effects of ocean acidification on wound repair in the coral Porites spp..pdf,include_primary,ready_extract,1,1,0,0,0,0,mesocosm,2013-2014,back reef in Moorea,Richard B. Gump South Pacific Research Station,French Polynesia,,,,,,2,3,"Porites spp., Porites lutea, Porites lobata",massive,perforate,~4,,experimental,snub-nose pliers to scrape a rectangular lesion,tissue and skeleton,"99, 250","~4%, ~10%",,"1-2, 5-6",1,upper surface,"28.0, 28.8",,"400, 1000 μatm",,"373, 627",,,supplied with fresh seawater at 100-200 mL min-1,152,6 corals per treatment combination in each of 3 tanks (Experiment 1); 10 corals per treatment combination in each of 2 tanks (Experiment 2),"randomly assigned to tanks, randomly repositioned within tanks daily",,undamaged corals,"Tested the effects of ocean acidification (~400 vs ~1000 μatm PCO2) on calcification and tissue regeneration in massive Porites spp. following superficial (scraping) and deep (excavation) damage simulating corallivory. [repair: Coordinates were not explicitly reported; tissue type was inferred as perforate based on the standard biological classification of the focal genus Porites.] [agent repair: Temperature was explicitly reported as 28.1-29.0 C. Sample sizes were 2, 6, and 20. Coordinates and lesion area were not recoverable.]",parsed,batch_029,1,-17.487250,-149.886930,site_facility_centroid,medium,Back-reef study on Moorea proxied to the Richard B. Gump station / Cook's Bay centroid from local Moorea records.,-17.487250,-149.886930,site_facility_centroid,medium
f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,include_primary,needs_digitization,1,0,0,0,1,0,field,1990-1991,leeward fringing reefs of Curaçao,"Low, High, SedDown, SedUp",Netherlands Antilles,,,,,,3,6,"Acropora palmata, Diploria strigosa, Porites astreoides, Siderastrea siderea, Montastrea annularis","branching, massive",perforate,,,experimental,submersible drill with a small grinding point,tissue and skeleton,78,,,2,1,"top of the colony, sides of colonies, in between two ridges",,,,,"244, 829",,24-107 g dry weight m-2 d-1,,344,22-35 colonies per species per treatment,haphazardly selected colonies,,low sedimentation sites (Low and SedUp),"Studied the effects of long-term and short-term sedimentation stress, as well as intra-colony lesion position (top vs side) and photoadaptation, on tissue regeneration rates. [repair: Coordinates and experimental water temperatures were not reported, initial lesion area was provided as an approximate diameter rather than an exact area, and tissue type was explicitly noted as perforate for Porites astreoides.] [agent repair: Two depth bands were explicitly reported. Lesion area was approximately 0.78 cm2, converted here to 78 mm2. Growth form was branching. Temperature and coordinates were not recoverable.]",parsed,batch_030,1,12.13,-69.12,coast_or_region_centroid,low,Leeward fringing reefs of Curaçao; site names are treatment labels rather than place names.,12.13,-69.12,coast_or_region_centroid,low
348d7203-b68d-472c-89da-e3e6704b2f50,Eh and Rpm - 1995 - Age-related deterioration of a physiological function in the branching coral Acropora palmata.pdf,include_primary,ready_extract,1,0,0,0,1,1,field,1991,fringing reef in front of the Curaçao Seaquarium,Curaçao Seaquarium,Netherlands Antilles,Caribbean,,,,,2,4,Acropora palmata,branching,perforate,,,experimental,submersible pneumatic drill powered by a SCUBA tank and equipped with a small grinding point,tissue and skeleton,159.4,,,1.90,1,"upperside of branches at 3, 12, or 66 cm from the tip",,,,,,,,,21,"3 branches per colony randomly chosen; each received a single lesion at 3, 12, or 66 cm",haphazardly selected colonies; randomly chosen branches,randomized blocks design,,"Assessed regeneration potential of Acropora palmata at different distances from the branch tip (3, 12, and 66 cm). Regeneration capability decreased exponentially from tip to base, indicating age-related senescence. [repair: Coordinates and temperature were not explicitly reported, and tissue type was inferred as perforate based on the standard biological classification of the focal genus Acropora.] [agent repair: Depth was reported as 2-4 m. Lesion area was 1.59 cm2, converted here to 159 mm2. Growth form was branching. Coordinates and temperature were not recoverable.]",parsed,batch_031,1,12.083611,-68.895833,site_facility_centroid,high,Curaçao Seaquarium fringing reef site.,12.083611,-68.895833,site_facility_centroid,high
1d9e4e6d-fe25-4609-b0ac-78fdb306c80b,Eh et al. - 1997 - Predicting regeneration of physical damage on a reef-building coral by regeneration capacity and les.pdf,include_primary,ready_extract,1,0,0,0,1,0,field,1992,southwestern coast of the island of Curaçao,Carmabi buoy 2,Netherlands Antilles,Caribbean,,,,,4,6,Montastrea annularis,columnar,imperforate,,,experimental,small grinding stones attached to a pneumatic drill powered by a SCUBA tank,tissue and skeleton,"83, 183, 243, 406",,,2.5,4,column,,,,,,,,,25,"25 colonies, each receiving 4 circular lesions of different sizes (1 per randomly selected column)",colonies selected haphazardly; columns selected randomly,randomized complete block design,,"Presented a relationship predicting regeneration of physical damage based on regeneration capacity and lesion shape. Found that regeneration slows exponentially and is primarily determined by the initial length of the lesion perimeter. [repair: Coordinates and specific temperatures were not explicitly reported in the text, and tissue type was inferred as imperforate based on the standard biological classification of the focal species Montastraea annularis.] [agent repair: No additional explicit value recovered in this conservative pass; remaining fields appear unreported or too ambiguous to infer.]",parsed,batch_032,1,12.126389,-68.976111,site_facility_centroid,high,Carmabi buoy 2 on Curaçao's southwest coast.,12.126389,-68.976111,site_facility_centroid,high
c6b2ff5b-0225-4b9a-92e7-8dfa6a6debeb,Enochs and Glynn - 2017 - Corallivory in the Eastern Pacific.pdf,exclude_review,not_for_extraction,0,0,0,0,0,0,review,,,,,eastern Pacific,,,,,,,various,various,,,,,,,,,,,,,,,,,,,,,,,,,,"Review of the progression of understanding of eastern Pacific corallivory and corallivores, focusing on conspicuous and cryptic taxa, their feeding behaviors, and their ecological roles in coral reef ecosystems.",parsed,batch_033,1,,,,,,,,,
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,include_primary,needs_digitization,1,0,0,1,0,0,field,2000,"Sdot-Yam, Mediterranean coast of Israel",Sdot-Yam,Israel,Mediterranean Sea,32° 29.77’ N,34° 53.23’ E,32.496167,34.887167,3,6,Oculina patagonica,encrusting,tissue,12-15,"unbleached, partly bleached, and totally bleached",experimental,air-pick jet,tissue,200,,,,1,center of colony or center of bleached section,,,,,,,,,51,"13 unbleached, 11 partly bleached, and 10 totally bleached colonies for recovery; 17 colonies for 14C-labelling",,,intact unbleached colonies or background 14C activity in intact tissues,"Compared regeneration capabilities and intra-colonial translocation of 14C photosynthetic products in unbleached, partly bleached, and totally bleached colonies. Demonstrated a bleaching threshold of ~30-40% above which resource translocation to lesions is terminated. [repair: Specific experimental or ambient temperature values were not explicitly reported in the study.] [agent repair: No additional explicit value recovered in this conservative pass; remaining fields appear unreported or too ambiguous to infer.]",parsed,batch_034,1,32.496167,34.887167,site_facility_centroid,high,Sdot-Yam locality; retained the site point already associated with the study locality as the approximate coordinate.,32.496167,34.887167,site_facility_centroid,high
a1e7fabd-36e1-4556-804c-e6f1a9c17581,Fisher et al. - 2007 - Lesion regeneration rates in reef-building corals Montastraea spp. as indicators of colony condition.pdf,include_primary,ready_extract,1,0,0,0,0,0,field,2001-2003,Biscayne National Park (BNP) and the upper Florida Keys National Marine Sanctuary (FKNMS),"Alina’s Reef, Key Largo (KL) 6 m, White Banks (WB), Algae Reef (AR), KL 3 m, KL 9 m, KL 18 m",USA,,"25° 01.09’ N, 25° 02.23’ N, 25° 08.80’ N, 25° 23.19’ N, 25° 02.45’ N, 25° 00.15’ N, 25° 00.21’ N","80° 23.84’ W, 80° 22.50’ W, 80° 17.60’ W, 80° 09.78’ W, 80° 25.44’ W, 80° 23.63’ W, 80° 23.02’ W",25.003500,-80.383667,3,18,"Montastraea spp., Montastraea faveolata, Montastraea annularis, Montastraea franksi",boulder,imperforate,19-40,,experimental,leather punch,tissue and skeleton,100-200,,,3,,,,,,,,,,,264,5 colonies at each site,haphazardly selected,,,"Assessed regeneration rates of biopsy-induced lesions across sites and depths to evaluate their utility as indicators of coral health. Regeneration was dynamic and geographic location was the strongest factor affecting rates. [repair: Tissue type was inferred as imperforate based on the standard biological classification of the focal genus Montastraea, while specific experimental or ambient temperature values were not explicitly reported in the study.] [agent repair: Temperature was not reported as a single explicit study-level value.]",parsed,batch_035,1,,,,,,25.003500,-80.383667,reported_exact,high
3a3fb59c-a303-49f1-aa80-21ffe7d182cf,Fong and Lirman - 1995 - Hurricanes Cause Population Expansion of the Branching Coral Acropora palmata (Scleractinia).pdf,include_primary,ready_extract,1,1,0,1,0,1,field,1992-1994,"Elkhorn reef, in the northern region of the Florida Reef Tract",Elkhorn reef,USA,,25 21.766 N,80 09.961 W,25.362767,-80.166017,,,Acropora palmata,branching,branch,,,natural,hurricane-generated broken branches,tissue and skeleton,,,,,5-8 per colony,branch ends,,,,,,,,,5,"5 large colonies, each with 5-8 injury sites",,,,"Measured the pattern and rate of wound-healing on colonies that were still standing after Hurricane Andrew, and the temporal changes in size-frequency distribution and upward growth of hurricane-generated fragments. [repair: Explicit numeric depth bounds and specific temperature values were not reported, and initial natural lesion areas varied widely across colonies rather than being a single standardized size.] [agent repair: No additional explicit value recovered in this conservative pass; remaining fields appear unreported or too ambiguous to infer.]",parsed,batch_036,1,,,,,,25.362767,-80.166017,reported_exact,high
d9c94f19-8bd1-4d12-b7e2-d2962add9961,Furby et al. - 2014 - Incidence of lesions on Fungiidae corals in the eastern Red Sea is related to water temperature and.pdf,exclude_scope,not_for_extraction,0,0,0,0,1,0,field,2008-2010,56 reefs on the outer shelf of the Red Sea along a 1300 km stretch of Saudi Arabia,,Saudi Arabia,Red Sea,19.1°N - 27.3°N,,,,10,10,"Fungia spp., Herpolitha spp., Ctenactis spp.",free-living,,,"healthy, bleached",natural,,Yellow Band Disease-like lesions,,,,,,central and peripheral location,26-29.5,,,,,,,,,2-4 transects (50 x 1 m) per reef at 56 reefs,,,,"Large-scale field survey assessing the incidence of lesions (unidentified etiology, Yellow Band Disease-like) in fungiid corals. Found significant positive correlations between lesion prevalence and both elevated mean annual sea surface temperatures and coastal nutrient pollution (ammonium). [coordinate cleanup: partial one-sided coordinate removed from decimal columns]",parsed,batch_037,1,21.714335,38.964365,coast_or_region_centroid,low,"56 reefs across a 1300 km stretch of Saudi Arabia; a single point would be misleading, so approximate coordinates were left blank. Regional centroid for the Red Sea coast of Saudi Arabia; retained as a very broad proxy for the 56-reef outer-shelf survey.",21.714335,38.964365,coast_or_region_centroid,low
6a14a9e9-da4e-425f-bf9d-59fa573487e1,"Guzmán et al. - 1994 - Injury, regeneration and growth of Caribbean reef corals after a major oil spill in Panama.pdf",include_primary,ready_extract,1,1,0,1,0,0,field,1986-1991,Caribbean coast of Panama,"LRE1, LRE2, PAYW, PAYN, JUG, PALW, DONR, DMA, MAR3, NARS, GALC, PM",Panama,Caribbean Sea,,,,,0.5,6,"Siderastrea siderea, Porites astreoides, Diploria clivosa, Diploria strigosa",massive,"perforate, imperforate",<30,,"experimental, oil spill",blasting,artificial injury,570,,,,1,,,,,,,,,,5 to 9 colonies per species per reef depending on the specific experiment,2 transects per reef; 5 colonies per species for transplant,haphazardly placed,,unoiled reefs,"Studied the effects of a major oil spill on injury, regeneration, and growth of massive corals over 5 years. Regeneration was faster on oiled reefs, likely due to a reallocation of resources from growth and reproduction to regeneration. [repair: Coordinates and ambient water temperatures were not explicitly reported, tissue types were inferred as perforate (Porites) and imperforate (Diploria) based on the focal taxa, and sample sizes varied by experimental design.] [agent repair: Explicit latitude/longitude were not reported in the accessible text. Temperature was not reported as a single explicit study-level value.]",parsed,batch_038,1,9.402032,-79.814606,bay_centroid,medium,Bay-level proxy for Bahía Las Minas; the paper samples multiple named sub-sites across the bay.,9.402032,-79.814606,bay_centroid,medium
e2191f69-a271-4c74-be4c-ebe977248362,Hall - 1997 - Interspecific differences in the regeneration of artificial injuries on scleractinian corals.pdf,include_primary,needs_digitization,1,0,0,0,0,1,field,,Lizard Island,"North Reef, Osprey Island",Australia,Great Barrier Reef,128409,1458289,128409.000000,1458289.000000,,,"Goniastrea retiformis, Acropora hyacinthus, Acropora robusta, Acropora palifera, Acropora gemmifera, Acropora millepora, Acropora cytherea, Porites lichen, Porites mayeri, Porites australiensis, Pocillopora damicornis","arborescent, tabular, submassive, bushy, massive, corymbose, digitate","perforate, imperforate",18-68,,experimental,"compressed air from an air gun, hammer and chisel","tissue loss, scraping (tissue and skeleton), branch removal",400,<25% of total surface area,,2,2,"center and edge of colony, base and tips of branches and columns",,,,,,,,,110,10 replicate colonies per species per experiment,haphazardly selected,,,"Determined if regenerative ability differed among species with different morphologies, and if regeneration was influenced by the position of the injury within the colony or the type of injury (tissue loss, scraping, branch removal). [repair: Numeric depth bounds and temperatures were not explicitly reported; tissue types were inferred as perforate (Acropora, Porites) and imperforate (Pocillopora, Goniastrea) based on the standard biological classifications of the focal taxa.] [agent repair: Coordinates were reported in a nonstandard grid-like form and were preserved raw rather than converted. Lesion area was 4 cm2, converted here to 400 mm2. Depth and temperature were not recoverable.]",parsed,batch_039,1,,,,,,128409.000000,1458289.000000,reported_exact,high
b9536b7f-eb24-428a-8a9f-9750a74faa1f,Hall - 2001 - The response of Acropora hyacinthus and Montipora tuberculosa to three different types of colony dam.pdf,include_primary,needs_digitization,1,0,0,0,0,0,field,,"reef-crest at Mermaid Cove, Lizard Island, Australia",Mermaid Cove,Australia,,14840,145828,14840.000000,145828.000000,,,"Acropora hyacinthus, Montipora tuberculosa","tabular, foliaceous",perforate,>75,,experimental,"blowing tissue away with compressed air, dragging a fine chisel, chiselling away a small section","tissue mortality, scraping, breakage",330,,,1-2,,edge of colonies,,,,,,,,,60,10 colonies per injury type and species,,,,"Investigated the amount of regeneration and algal settlement in response to tissue mortality, scraping, and breakage injuries. Regeneration was up to four times greater for scraping injuries compared to tissue mortality and breakage. [repair: Numeric depth bounds and temperatures were not explicitly reported, while tissue type was inferred as perforate based on the standard biological classification of the focal genera Acropora and Montipora.] [agent repair: No additional explicit value recovered in this conservative pass; remaining fields appear unreported or too ambiguous to infer.]",parsed,batch_040,1,,,,,,14840.000000,145828.000000,reported_exact,high
33b7b9b2-9041-454b-bba3-abfadd68029f,Hall et al. - 2015 - Lesion recovery of two scleractinian corals under low pH conditions Implications for restoration ef.pdf,include_primary,needs_digitization,1,0,0,0,1,0,laboratory,2013,"Wonderland Reef, Lower Keys portion of the Florida Keys National Marine Sanctuary",Wonderland Reef,USA,western Atlantic,24°33.69 N,081°30.18 W,24.561500,-81.503000,8,8,"Porites porites, Porites astreoides",branching,fragment,"1x1, 5x5",symbiotic,experimental,air brush,tissue,"10, 250",10% of surface area,,,1,,26,,"7.6, 8.1",,,,,flow through aquarium tanks with water turnover adjusted to 50% aquarium volume per hour,4-5 replications of each pH and fragment size combination,4-5 replications of each pH and fragment size combination,,,ambient pH 8.1 treatment,Investigated the effects of reduced pH and fragment size on lesion recovery rates and physiological responses of P. porites and P. astreoides microfragments. [repair: Initial lesion areas were directly converted to 10 and 250 mm^2 based on the study's explicit statement that lesions comprised 10% of the 1 cm^2 and 25 cm^2 fragments.],parsed,batch_041,1,,,,,,24.561500,-81.503000,reported_exact,high
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,include_primary,needs_digitization,1,1,1,0,0,0,field,1994-1996,"Lizard Island, Great Barrier Reef","South Reef, Lizard Head, Washing Machine, North Reef, Mermaid Cove",Australia,Great Barrier Reef,14° 40' S,145° 28' E,-14.666667,145.466667,,,"Acropora robusta, Acropora hyacinthus, Acropora palifera, Pocillopora damicornis, Porites mayeri, Porites lichen, Goniastrea retiformis, Acropora cytherea, Porites australiensis, Acropora millepora, Acropora gemmifera, Montipora tuberculosa","arborescent, tabular, submassive, bushy, massive, digitate, corymbose, foliaceous","perforate, imperforate",18-68,,natural and experimental,"compressed air from an air gun, hammer and chisel","tissue loss, scraping (tissue and skeleton), branch removal","330, 400","8%, 16%, 25%",,1-2,"1, 2, 3","center and edge of colony, base and tips of branches",,,,,,,,,10 replicate colonies per species or treatment for most manipulative experiments; up to 673 colonies for spatial surveys,10 replicate colonies per species per experiment,haphazardly selected,,undamaged colonies,"Examined spatial and temporal patterns of natural injury, interspecific differences in regeneration from different artificial injury types (tissue, scraping, breakage) across morphological groups, and trade-offs between regeneration and reproduction. [repair: Numeric depth bounds and temperatures were not explicitly reported; tissue types were inferred as perforate (e.g., Acropora, Porites) and imperforate (e.g., Goniastrea, Pocillopora) based on the standard biological classifications of the focal taxa, and sample sizes varied depending on the specific experiment or survey.] [agent repair: Numeric depth bounds were not explicitly reported in the accessible text. Temperature was not reported as a single explicit study-level value.]",parsed,batch_042,1,,,,,,-14.666667,145.466667,reported_exact,high
58b15640-3061-4ea9-a606-877701eef38c,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",include_primary,needs_digitization,1,1,0,0,1,1,field,,north shore of Moorea,"Cook’s Bay, Richard B. Gump South Pacific Research Station",French Polynesia,,,,,,2,3,Porites spp.,massive,perforate,5-7,,experimental,Waterpik and 1 cm diameter circular stencil,tissue,78.5,,,,2,tops of the corals,,,,,,,,,100,40 colonies across 4 treatments (Experiment 1); 60 colonies across 3 treatments (Experiment 2),randomly assigned to experimental treatments,blocked in space and time,"handled similarly, but not damaged","Investigated the spatial configuration of lesions on coral recovery. Found that closely clustered lesions regenerated tissue more slowly and caused local reductions in linear skeletal extension compared to lesions spaced further apart. [repair: Coordinates and experimental temperatures were not explicitly reported, initial lesion size was provided as a diameter rather than an explicit area, and tissue type was inferred as perforate based on the focal genus Porites.] [agent repair: Area derived from the explicit 1 cm diameter circular stencil used to create lesions. No explicit geographic coordinates or single study-level temperature value were stated in the accessible text.]",parsed,batch_043,1,-17.487250,-149.886930,site_facility_centroid,medium,"North-shore Moorea / Cook's Bay proxy; the paper did not print coordinates, so the Gump station centroid is the closest stable site-level point.",-17.487250,-149.886930,site_facility_centroid,medium
da92c7b5-90a6-48e9-a3d2-259a6f48a6ad,Han et al. - 2025 - In-depth single-cell transcriptomic exploration of the regenerative dynamics in stony coral.pdf,include_mechanism_only,not_for_extraction,0,0,0,0,1,0,laboratory,,Xisha Islands,,China,,15°40' - 17°10' N,111° - 113° E,17.166667,113.000000,5,10,Acropora muricata,branching,branch,20x20x25,,experimental,"transversely cut at their apical tips, removing 1 cm",tissue and skeleton,,,,,1,apical tips,26,,,fed every other day with RedSea Reef Energy Plus Coral Nutrition AB+,400-500,10 h light and 14 h darkness,,two propeller pumps,47,3 biological replicates per time point,randomly assigned to the regeneration time-series experiment,,unwounded branches displaying normal growth,"Investigated the molecular mechanisms driving stony coral regeneration around 2-4 weeks post-injury using single-cell RNA sequencing, bulk RNA-seq, and high-resolution micro-computed tomography.",parsed,batch_044,1,,,,,,17.166667,113.000000,reported_exact,high
cb1f9bbe-6aa5-4797-9d01-731edf7e49f6,Henry and Hart - 2005 - Regeneration from Injury and Resource Allocation in Sponges and Corals - a Review.pdf,exclude_review,not_for_extraction,0,0,0,0,0,0,review,,,,,,,,,,,,various,various,,,,,,,,,,,,,,,,,,,,,,,,,,"Review of how intrinsic and extrinsic factors limit regeneration in sponges and corals, and the evidence for trade-offs between regeneration and other life history processes such as somatic growth and sexual reproduction.",parsed,batch_045,1,,,,,,,,,
65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,include_primary,ready_extract,1,0,0,0,0,0,field,2014-2015,coastal waters of Grenada and Carriacou,"Dragon Bay, Flamingo Bay, Quarter Wreck, Northern Exposure, Sandy Island, Whirlpool, Jackadam, Seaview",Grenada,Caribbean Sea,12°10'40.9800 N to 12°50'30.3600 N,61°28'04.1100 W to 61°47'00.8400 W,12.841767,-61.783567,10,12,Montastraea cavernosa,massive/submassive,polyp core samples,,normally pigmented brown,experimental,diamond coring drill bit attached to a pneumatic drill,tissue and skeleton,"158.7, 159.8",,,3,"1, 4",tops of targeted colonies,,,,,,,,,154,10-16 colonies per site,haphazardly selected,,day 0 initial polyp sample used for proteomic comparison,"Determined regeneration rates and proteomic mechanisms of tissue regeneration. Monitored lesion size over time and identified 111 differentially abundant proteins associated with regeneration, inflammation, and antioxidant activity. [repair: Specific ambient or experimental water temperature values were not reported in the study.] [agent repair: Multiple site coordinates were preserved in raw form. Depth was 10-12 m. Sample sizes were 10, 14, 16, 30, and 124. Lesion areas were 1.587 and 1.598 cm2, converted here to 158.7 and 159.8 mm2. Growth form was massive/submassive. Temperature was not recoverable.]",parsed,batch_046,1,,,,,,12.841767,-61.783567,reported_exact,high
5f4a560f-1449-4b1d-96ad-236a0da5fcb7,Horwitz and Fine - 2014 - High CO2 detrimentally affects tissue regeneration of Red Sea corals.pdf,include_primary,needs_digitization,1,0,0,0,1,0,laboratory,2010,"Gulf of Aqaba, Red Sea",Interuniversity Institute (IUI) for Marine Sciences in Eilat,Israel,Red Sea,29°30'N,34°55'E,29.500000,34.916667,10,10,"Porites sp., Favia favus, Acropora eurystoma, Stylophora pistillata","massive, branching",colony and fragment,"58.2 cm2 (colonies), 65.1 cm2 (fragments)",,experimental,regulator air-pick,tissue,"314, 350",5-6%,,,1,"top of the colony, base of the branch",21.6-24.3,,"400, 1800, 4000 µatm; pH 8.1, 7.6, 7.3",fed once a week with Artemia salina nauplii,350-500,,,running seawater at 0.5 l min-1,6 replicates per species per pCO2 condition for tissue regeneration; 4 per species per condition for tissue parameter analysis,6 replicates by species and condition,,,"ambient seawater (400 µatm, pH 8.1)","Investigated the effects of increased pCO2 (ocean acidification) on the tissue regeneration capacity, total protein, and Symbiodinium density of four coral species with contrasting life histories. [repair: Sample sizes were explicitly reported depending on the specific analyses conducted (n=6 for regeneration, n=4 for protein/Symbiodinium/chlorophyll).]",parsed,batch_047,1,,,,,,29.500000,34.916667,reported_exact,high
586216bb-828d-498e-b006-03caade92e8c,Jayewardene and Birkeland - 2006 - Fish predation on Hawaiian corals.pdf,exclude_scope,not_for_extraction,0,0,0,0,0,0,field,,main Hawaiian Islands,,USA,,,,,,,,"Porites lobata, Pocillopora meandrina, Porites compressa","heads, fingers",,>1-2,,natural,fish bites,"superficial lesions, concave excavations",,,,,,,,,,,,,,,,,,,,"Described frequent fish predation on corals by Cantherhines dumerilii and Arothron meleagris, noting that rapid initial tissue regeneration across exposed skeleton occurs within 8 days.",parsed,batch_048,1,20.525000,-157.300000,study_extent_midpoint,low,Main Hawaiian Islands is the only locality given; the paper does not isolate a single reef or island for an approximate point. Archipelago-level centroid for the Main Hawaiian Islands based on the island-chain span; broad multi-island proxy.,20.525000,-157.300000,study_extent_midpoint,low
45fcfd8e-a2d2-4345-aec0-baeb03f883a4,Jayewardene et al. - 2009 - Effects of frequent fish predation on corals in Hawaii.pdf,include_primary,needs_digitization,0,1,0,1,0,0,field,2004-2005,nine shallow coral reefs located in the Main Hawaiian Islands,"Portlock, Wawaloli Beach, Puako, Anaehoomalu Bay, Wawaloli FMA, Wawaloli FMAshallow, Papawai, Keei, Keeishallow, Hanauma Bay, Hanauma Bayshallow, Kealakakua Bay",USA,,,,,,2,12,"Pocillopora meandrina, Porites compressa, Porites lobata","branching, massive",nubbins (branches),"1-2, 4-5",,natural,fish bites by Arothron meleagris and Cantherhines dumerilii,tissue and skeleton,90,,,,up to 4 bites per tile,"tips of colony branches/fingers, across colony surface",,,,,,,,,4 replicate tiles (each with 4 nubbins) per size class per site for predation experiments; 8 bite scars for healing observations,4 tiles of each size class per site (8 tiles total per site); 8 natural lesions monitored for healing,"randomly located transects/quadrats, haphazardly placed tiles, haphazardly selected scars",,,"Quantified abundance of fish bite lesions on corals and measured predation intensity using out-planted coral nubbins exposed to natural predation. Modeled risk of over-predation, which decreased exponentially with increasing coral cover. [repair: Coordinates and ambient or experimental temperatures were not explicitly reported, and sample sizes varied depending on the specific survey or experimental component.] [agent repair: Depth was explicitly reported as 6-12 m. Sample size was 150. Coordinates and temperature were not recoverable.]",parsed,batch_049,1,20.525000,-157.300000,study_extent_midpoint,low,Nine shallow reefs across the Main Hawaiian Islands; a single centroid would be misleading. Archipelago-level centroid for the Main Hawaiian Islands based on the island-chain span; broad multi-island proxy.,20.525000,-157.300000,study_extent_midpoint,low
