source_id,paper_title,response_type,queue_id,original_candidate_rank,original_candidate_type,original_candidate_label,original_candidate_page,audit_status,corrected_candidate_type,corrected_candidate_label,corrected_candidate_page,corrected_candidate_text,reason,needs_manual_visual_review,evidence_method,audit_file,audit_key_status,coverage_status
c849a042-644e-4b4f-a530-33cfb800d9a9,E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,growth,DIG-c849a042-growth,5,figure,Fig. 4,5,keep,figure,Fig. 4,5,"Fig. 4. Fungia granulosa. Residual tissue: (a) decalcified bud developed from residual tissue, surrounded by remnant parental tissue; (b) histological section of the bud revealing tissue formation from parental tissues.",Printed caption on stated page and relevant to bud tissue formation.,false,pdftotext -layout caption match,digitization/source_review/agent_audits/figure_candidate_audit_agent1.csv,valid_status,matched_base_candidate
c849a042-644e-4b4f-a530-33cfb800d9a9,E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,rate,DIG-c849a042-rate,1,table,Table 2,4,keep,table,Table 2,4,"Table 2. Fungia granulosa. Characteristics of survival, regeneration, and bud formation, following experimental breakage of various-sized fragments of coral raised under laboratory conditions. Large fragments were greater than 5 septae in thickness, medium-sized fragments were 2 to 5 septae in thickness, and small fragments were 1 septum in thickness. W: with mouth; WO: without mouth.",Printed caption on stated page and relevant to regeneration after breakage.,false,pdftotext -layout caption match,digitization/source_review/agent_audits/figure_candidate_audit_agent1.csv,valid_status,matched_base_candidate
c849a042-644e-4b4f-a530-33cfb800d9a9,E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,rate,DIG-c849a042-rate,2,figure,Fig. 1,3,replace,table,Table 2,4,"Table 2. Fungia granulosa. Characteristics of survival, regeneration, and bud formation, following experimental breakage of various-sized fragments of coral raised under laboratory conditions. Large fragments were greater than 5 septae in thickness, medium-sized fragments were 2 to 5 septae in thickness, and small fragments were 1 septum in thickness. W: with mouth; WO: without mouth.","Original Fig. 1 is a photographic treatment outcome at 6 months/1 year, not a rate table; Table 2 is the printed regeneration table.",false,pdftotext -layout caption match,digitization/source_review/agent_audits/figure_candidate_audit_agent1.csv,valid_status,matched_base_candidate
c849a042-644e-4b4f-a530-33cfb800d9a9,E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,rate,DIG-c849a042-rate,3,figure,Fig. 2,4,keep,figure,Fig. 2,4,"Fig. 2. Fungia granulosa. Residual tissue developing into a new polyp: (a) new mouth developing 10 d after breakage; (b) new polyp at Day 14; (c) developed anthocaulus at 21 d, showing calyx, scleroseptae and tentacles.",Printed caption on stated page and relevant to regeneration timing after breakage.,false,pdftotext -layout caption match,digitization/source_review/agent_audits/figure_candidate_audit_agent1.csv,valid_status,matched_base_candidate
c849a042-644e-4b4f-a530-33cfb800d9a9,E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,rate,DIG-c849a042-rate,4,figure,Fig. 3,5,keep,figure,Fig. 3,5,"Fig. 3. Fungia granulosa. Tissue fragment: (a) planula-like tissue ball 1 d after excision; (b) tissue ball 21 d after settlement in vitro. Note development of mouth, calyx and septae.",Printed caption on stated page and relevant to tissue development timing after excision.,false,pdftotext -layout caption match,digitization/source_review/agent_audits/figure_candidate_audit_agent1.csv,valid_status,matched_base_candidate
c849a042-644e-4b4f-a530-33cfb800d9a9,E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,rate,DIG-c849a042-rate,5,figure,Fig. 4,5,replace,table,Table 2,4,"Table 2. Fungia granulosa. Characteristics of survival, regeneration, and bud formation, following experimental breakage of various-sized fragments of coral raised under laboratory conditions. Large fragments were greater than 5 septae in thickness, medium-sized fragments were 2 to 5 septae in thickness, and small fragments were 1 septum in thickness. W: with mouth; WO: without mouth.","Original Fig. 4 is histology of bud tissue formation, not a rate candidate; Table 2 is the printed regeneration table.",false,pdftotext -layout caption match,digitization/source_review/agent_audits/figure_candidate_audit_agent1.csv,valid_status,matched_base_candidate
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,rate,DIG-ad751939-rate,1,table,Table 2,4,replace,table,Table 1,4,"Table 1. Oculina patagonica. Percentage lesion recovery over 45 d of 2 cm2 lesions inflicted on the surface of unbleached, partly bleached, and totally bleached colonies.","Original Table 2 reports 14C activity/translocation, not lesion recovery rate; Table 1 is the printed percentage lesion recovery table.",false,pdftotext -layout caption match,digitization/source_review/agent_audits/figure_candidate_audit_agent1.csv,valid_status,matched_base_candidate
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,rate,DIG-ad751939-rate,2,table,Table 3,6,replace,table,Table 1,4,"Table 1. Oculina patagonica. Percentage lesion recovery over 45 d of 2 cm2 lesions inflicted on the surface of unbleached, partly bleached, and totally bleached colonies.",Original Table 3 row is a literature/discussion false positive on page 6; Table 1 is the printed percentage lesion recovery table.,false,pdftotext -layout caption match,digitization/source_review/agent_audits/figure_candidate_audit_agent1.csv,valid_status,matched_base_candidate
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,rate,DIG-ad751939-rate,3,table,Table 1,4,keep,table,Table 1,4,"Table 1. Oculina patagonica. Percentage lesion recovery over 45 d of 2 cm2 lesions inflicted on the surface of unbleached, partly bleached, and totally bleached colonies.",Printed caption on stated page and directly reports percentage lesion recovery over 45 days.,false,pdftotext -layout caption match,digitization/source_review/agent_audits/figure_candidate_audit_agent1.csv,valid_status,matched_base_candidate
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,rate,DIG-ad751939-rate,4,figure,Fig. 1,2,replace,table,Table 1,4,"Table 1. Oculina patagonica. Percentage lesion recovery over 45 d of 2 cm2 lesions inflicted on the surface of unbleached, partly bleached, and totally bleached colonies.","Original Fig. 1 is a lesion photograph, not rate data; Table 1 is the printed percentage lesion recovery table.",false,pdftotext -layout caption match,digitization/source_review/agent_audits/figure_candidate_audit_agent1.csv,valid_status,matched_base_candidate
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,rate,DIG-ad751939-rate,5,figure,Fig. 2C,5,replace,table,Table 1,4,"Table 1. Oculina patagonica. Percentage lesion recovery over 45 d of 2 cm2 lesions inflicted on the surface of unbleached, partly bleached, and totally bleached colonies.","Original Fig. 2C is an in-text panel mention of sampling sites, not rate data; Table 1 is the printed percentage lesion recovery table.",false,pdftotext -layout caption match,digitization/source_review/agent_audits/figure_candidate_audit_agent1.csv,valid_status,matched_base_candidate
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,survival,DIG-ad751939-survival,1,figure,Fig. 1,2,remove,,no_valid_candidate_found,,,"No printed survival/mortality outcome figure or table was found in this PDF; printed tables report lesion recovery or 14C translocation, and the figure/panel candidates are lesion/sampling-site visuals.",false,pdftotext -layout caption match,digitization/source_review/agent_audits/figure_candidate_audit_agent1.csv,valid_status,matched_base_candidate
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,survival,DIG-ad751939-survival,2,table,Table 1,4,remove,,no_valid_candidate_found,,,"No printed survival/mortality outcome figure or table was found in this PDF; printed tables report lesion recovery or 14C translocation, and the figure/panel candidates are lesion/sampling-site visuals.",false,pdftotext -layout caption match,digitization/source_review/agent_audits/figure_candidate_audit_agent1.csv,valid_status,matched_base_candidate
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,survival,DIG-ad751939-survival,3,table,Table 2,4,remove,,no_valid_candidate_found,,,"No printed survival/mortality outcome figure or table was found in this PDF; printed tables report lesion recovery or 14C translocation, and the figure/panel candidates are lesion/sampling-site visuals.",false,pdftotext -layout caption match,digitization/source_review/agent_audits/figure_candidate_audit_agent1.csv,valid_status,matched_base_candidate
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,survival,DIG-ad751939-survival,4,figure,Fig. 2C,5,remove,,no_valid_candidate_found,,,"No printed survival/mortality outcome figure or table was found in this PDF; printed tables report lesion recovery or 14C translocation, and the figure/panel candidates are lesion/sampling-site visuals.",false,pdftotext -layout caption match,digitization/source_review/agent_audits/figure_candidate_audit_agent1.csv,valid_status,matched_base_candidate
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,survival,DIG-ad751939-survival,5,table,Table 1,5,remove,,no_valid_candidate_found,,,"No printed survival/mortality outcome figure or table was found in this PDF; printed tables report lesion recovery or 14C translocation, and the figure/panel candidates are lesion/sampling-site visuals.",false,pdftotext -layout caption match,digitization/source_review/agent_audits/figure_candidate_audit_agent1.csv,valid_status,matched_base_candidate
e2191f69-a271-4c74-be4c-ebe977248362,Hall - 1997 - Interspecific differences in the regeneration of artificial injuries on scleractinian corals.pdf,rate,DIG-e2191f69-rate,1,figure,Fig. 1,6,keep,figure,Fig. 1,6,"Fig. 1. A photographic series showing the recovery of the tissue and scraping injuries inflicted on Porites over time, where a = tissue injury and b = scraping injury.",Printed caption on stated page and relevant to recovery over time.,false,pdftotext -layout caption match,digitization/source_review/agent_audits/figure_candidate_audit_agent1.csv,valid_status,matched_base_candidate
e2191f69-a271-4c74-be4c-ebe977248362,Hall - 1997 - Interspecific differences in the regeneration of artificial injuries on scleractinian corals.pdf,rate,DIG-e2191f69-rate,2,figure,Fig. 2,8,keep,figure,Fig. 2,8,Fig. 2. The amount of regeneration of a central and edge injury for several common reef crest species over 71 days. The error bars are one standard error.,Printed caption on stated page and directly reports regeneration over 71 days.,false,pdftotext -layout caption match,digitization/source_review/agent_audits/figure_candidate_audit_agent1.csv,valid_status,matched_base_candidate
e2191f69-a271-4c74-be4c-ebe977248362,Hall - 1997 - Interspecific differences in the regeneration of artificial injuries on scleractinian corals.pdf,rate,DIG-e2191f69-rate,3,figure,Fig. 3,9,keep,figure,Fig. 3,9,Fig. 3. Percentage of injury regeneration over time for Porites australiensis and Acropora cytherea. The error bars are one standard error.,Printed caption on stated page and directly reports percentage injury regeneration over time.,false,pdftotext -layout caption match,digitization/source_review/agent_audits/figure_candidate_audit_agent1.csv,valid_status,matched_base_candidate
e2191f69-a271-4c74-be4c-ebe977248362,Hall - 1997 - Interspecific differences in the regeneration of artificial injuries on scleractinian corals.pdf,rate,DIG-e2191f69-rate,4,table,Table 4,10,keep,table,Table 4,10,Table 4. (a) Linear extension of new growth for the two injury types (tissue removal and branch removal) inflicted on Acropora millepora and A. gemmifera. (b) Injury size and regeneration (percent of injury recovered) for the three injury types inflicted on A. millepora and A. gemmifera.,Printed caption on stated page and relevant to new growth and percent injury regeneration.,false,pdftotext -layout caption match,digitization/source_review/agent_audits/figure_candidate_audit_agent1.csv,valid_status,matched_base_candidate
e2191f69-a271-4c74-be4c-ebe977248362,Hall - 1997 - Interspecific differences in the regeneration of artificial injuries on scleractinian corals.pdf,rate,DIG-e2191f69-rate,5,table,Table 1,4,replace,figure,Fig. 3,9,Fig. 3. Percentage of injury regeneration over time for Porites australiensis and Acropora cytherea. The error bars are one standard error.,"Original Table 1 is a literature-review list of prior studies, not extractable rate data; Fig. 3 is the printed regeneration-over-time candidate.",false,pdftotext -layout caption match,digitization/source_review/agent_audits/figure_candidate_audit_agent1.csv,valid_status,matched_base_candidate
b9536b7f-eb24-428a-8a9f-9750a74faa1f,Hall - 2001 - The response of Acropora hyacinthus and Montipora tuberculosa to three different types of colony dam.pdf,rate,DIG-b9536b7f-rate,1,figure,Fig. 2,8,keep,figure,Fig. 2,8,Fig. 2. Mean regeneration of injuries (expressed as a percentage of the original injury size) for injury type and species after 12 and 24 days. Error bars represent 1 SE.,Printed Fig. 2 caption is on the stated PDF page and directly reports regeneration percentage over 12 and 24 days.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
b9536b7f-eb24-428a-8a9f-9750a74faa1f,Hall - 2001 - The response of Acropora hyacinthus and Montipora tuberculosa to three different types of colony dam.pdf,rate,DIG-b9536b7f-rate,2,table,Table 3,10,replace,figure,Fig. 2,8,Fig. 2. Mean regeneration of injuries (expressed as a percentage of the original injury size) for injury type and species after 12 and 24 days. Error bars represent 1 SE.,"Printed Table 3 is on the stated page, but it reports tissue available for regeneration rather than regeneration rate; Fig. 2 is the better rate candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
b9536b7f-eb24-428a-8a9f-9750a74faa1f,Hall - 2001 - The response of Acropora hyacinthus and Montipora tuberculosa to three different types of colony dam.pdf,rate,DIG-b9536b7f-rate,3,table,Table 4,11,keep,table,Table 4,11,"Table 4. A summary of the repeated measures analysis of covariance testing for differences in regeneration between A. hyacinthus and M. tuberculosa for breakage injuries (Between Subject Effects), and how these patterns change between censuses (Within Subject Effects) after the effect of amount of tissue available for regeneration (ATR) has been adjusted for.",Printed Table 4 caption is on the stated page and tests regeneration differences across censuses after adjustment.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
b9536b7f-eb24-428a-8a9f-9750a74faa1f,Hall - 2001 - The response of Acropora hyacinthus and Montipora tuberculosa to three different types of colony dam.pdf,rate,DIG-b9536b7f-rate,4,figure,Fig. 1,5,replace,figure,Fig. 2,8,Fig. 2. Mean regeneration of injuries (expressed as a percentage of the original injury size) for injury type and species after 12 and 24 days. Error bars represent 1 SE.,"Printed Fig. 1 is on the stated page but is a methods photograph of injury types, not a rate response; Fig. 2 is the better candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
b9536b7f-eb24-428a-8a9f-9750a74faa1f,Hall - 2001 - The response of Acropora hyacinthus and Montipora tuberculosa to three different types of colony dam.pdf,rate,DIG-b9536b7f-rate,5,table,Table 1,7,keep,table,Table 1,7,Table 1. Summary of the repeated measures ANOVA testing for differences in regeneration between species and injury types (Between Subject Effects) and how these patterns change between censuses (Within Subject Effects).,Printed Table 1 caption is on the stated page and summarizes repeated-measures tests of regeneration across censuses.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
33b7b9b2-9041-454b-bba3-abfadd68029f,Hall et al. - 2015 - Lesion recovery of two scleractinian corals under low pH conditions Implications for restoration ef.pdf,rate,DIG-33b7b9b2-rate,1,figure,Fig. 1,3,keep,figure,Fig. 1,3,Fig. 1. Lesion recovery of representative Porites porites and P. astreoides after 10 days under 2 pH conditions (C-8.1 and L-7.6) and for 2 fragment sizes (1 x 1 cm and 5 x 5 cm).,Printed Fig. 1 caption is on the stated page and shows lesion recovery after 10 days.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
33b7b9b2-9041-454b-bba3-abfadd68029f,Hall et al. - 2015 - Lesion recovery of two scleractinian corals under low pH conditions Implications for restoration ef.pdf,rate,DIG-33b7b9b2-rate,2,figure,Fig. 2,4,keep,figure,Fig. 2,4,"Fig. 2. Average percent lesion recovery (mean +/- SEM, n = 9) after 10 days for (A) Porites porites and (B) P. astreoides in low (L-7.6) and control (C-8.1) pH and two fragment sizes (1 x 1 cm and 5 x 5 cm).",Printed Fig. 2 caption is on the stated page and directly reports average percent lesion recovery.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
33b7b9b2-9041-454b-bba3-abfadd68029f,Hall et al. - 2015 - Lesion recovery of two scleractinian corals under low pH conditions Implications for restoration ef.pdf,rate,DIG-33b7b9b2-rate,3,figure,Fig. 3,4,replace,figure,Fig. 2,4,"Fig. 2. Average percent lesion recovery (mean +/- SEM, n = 9) after 10 days for (A) Porites porites and (B) P. astreoides in low (L-7.6) and control (C-8.1) pH and two fragment sizes (1 x 1 cm and 5 x 5 cm).","Printed Fig. 3 is on the stated page but reports zooxanthellae density, not lesion recovery; Fig. 2 is the better rate candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
33b7b9b2-9041-454b-bba3-abfadd68029f,Hall et al. - 2015 - Lesion recovery of two scleractinian corals under low pH conditions Implications for restoration ef.pdf,rate,DIG-33b7b9b2-rate,4,figure,Fig. 5,5,replace,figure,Fig. 2,4,"Fig. 2. Average percent lesion recovery (mean +/- SEM, n = 9) after 10 days for (A) Porites porites and (B) P. astreoides in low (L-7.6) and control (C-8.1) pH and two fragment sizes (1 x 1 cm and 5 x 5 cm).","Printed Fig. 5 is on the stated page but reports protein per surface area, not lesion recovery; Fig. 2 is the better rate candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
33b7b9b2-9041-454b-bba3-abfadd68029f,Hall et al. - 2015 - Lesion recovery of two scleractinian corals under low pH conditions Implications for restoration ef.pdf,rate,DIG-33b7b9b2-rate,5,figure,Fig. 4,5,replace,figure,Fig. 2,4,"Fig. 2. Average percent lesion recovery (mean +/- SEM, n = 9) after 10 days for (A) Porites porites and (B) P. astreoides in low (L-7.6) and control (C-8.1) pH and two fragment sizes (1 x 1 cm and 5 x 5 cm).","Printed Fig. 4 is on the stated page but reports chlorophyll, not lesion recovery; Fig. 2 is the better rate candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,growth,DIG-2b8676ad-growth,1,table,Table 3,16,replace,table,Table 3.4,74,"Table 3.4. (a) Linear extension of new growth for the two injury types (tissue removal and branch removal) inflicted on A. millepora and A. gemmifera in experiment 2b (mean + 1 SE). KW represents the Kruskal-Wallis statistic obtained by comparing the differences in linear extension between the two injury types, and P equals the probability. (b) Injury size and regeneration (percent of injury recovered) for the two injury types inflicted on A. millepora and A. gemmifera in experiment 2b (mean + 1 SE).","Original page is the table-of-contents listing, not the printed table caption; actual growth/regeneration Table 3.4 is on PDF page 74.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,growth,DIG-2b8676ad-growth,2,table,Table 3,74,replace,table,Table 3.4,74,"Table 3.4. (a) Linear extension of new growth for the two injury types (tissue removal and branch removal) inflicted on A. millepora and A. gemmifera in experiment 2b (mean + 1 SE). KW represents the Kruskal-Wallis statistic obtained by comparing the differences in linear extension between the two injury types, and P equals the probability. (b) Injury size and regeneration (percent of injury recovered) for the two injury types inflicted on A. millepora and A. gemmifera in experiment 2b (mean + 1 SE).","The stated page contains the actual caption, but the exact printed label is Table 3.4, not Table 3.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,growth,DIG-2b8676ad-growth,3,table,Table 5,16,replace,table,Table 5.1,111,Table 5.1. Summary of ANCOVA results testing the effects of injury size and frequency on colony growth (cm2) and regeneration (cm2) for each species. The covariate for colony growth is initial colony size and the covariate for regeneration is injury size.,"Original page is the table-of-contents listing, not the printed table caption; actual growth/regeneration Table 5.1 is on PDF page 111.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,growth,DIG-2b8676ad-growth,4,figure,Figure 5,19,replace,figure,Figure 5.2,109,"Figure 5.2. (a) Final colony size (cm2) adjusted for initial colony size by ANCOVA showing the effect of injury size and frequency of damage on absolute colony growth for each species. (b) The amount of regeneration (cm2) over nine months, adjusted for initial injury size by ANCOVA, for each injury treatment by species. Error bars represent one standard error.","Original page is the table-of-contents listing, not the printed figure caption; actual growth/regeneration Figure 5.2 is on PDF page 109.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,growth,DIG-2b8676ad-growth,5,figure,Figure 5,109,replace,figure,Figure 5.2,109,"Figure 5.2. (a) Final colony size (cm2) adjusted for initial colony size by ANCOVA showing the effect of injury size and frequency of damage on absolute colony growth for each species. (b) The amount of regeneration (cm2) over nine months, adjusted for initial injury size by ANCOVA, for each injury treatment by species. Error bars represent one standard error.","The stated page contains the actual caption, but the exact printed label is Figure 5.2, not Figure 5.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,rate,DIG-2b8676ad-rate,1,figure,Figure 4,88,replace,figure,Figure 4.2,89,Figure 4.2. Mean regeneration of injuries (expressed as a percentage of the original injury size) for injury type and species after 12 and 24 days. Error bars represent one SE.,"Original page is narrative text referencing Figure 4.2, not the printed caption; actual regeneration-rate Figure 4.2 is on PDF page 89.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,rate,DIG-2b8676ad-rate,2,table,Table 4,16,replace,table,Table 4.1,90,Table 4.1. Summary of the repeated measures ANOVA testing for differences in regeneration between species and injury types (Between Subject Effects) and how these patterns change between censuses (Within Subject Effects).,"Original page is the table-of-contents listing, not a printed table caption; Table 4.1 is the relevant printed regeneration table.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,rate,DIG-2b8676ad-rate,3,table,Table 4,16,replace,table,Table 4.4,94,Table 4.4. A summary of the repeated measures analysis of covariance testing for differences in regeneration between A. hyacinthus and M. tuberculosa for breakage injuries (Between Subject Effects) and how these patterns change between censuses (Within Subject Effects) after the effect of the amount of tissue available for regeneration (ATR) has been adjusted for.,"Original page is the table-of-contents listing, not a printed table caption; actual Table 4.4 is on PDF page 94.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,rate,DIG-2b8676ad-rate,4,figure,Figure 3,18,replace,figure,Figure 3.1,68,"Figure 3.1. A photographic series showing the recovery of the tissue and scraping injuries inflicted on Porites australiensis over time, where a = tissue injury and b = scraping injury.","Original page is the table-of-contents listing, not the printed figure caption; actual Figure 3.1 is on PDF page 68.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,rate,DIG-2b8676ad-rate,5,figure,Figure 3,68,replace,figure,Figure 3.1,68,"Figure 3.1. A photographic series showing the recovery of the tissue and scraping injuries inflicted on Porites australiensis over time, where a = tissue injury and b = scraping injury.","The stated page contains the actual caption, but the exact printed label is Figure 3.1, not Figure 3.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,reproduction,DIG-2b8676ad-reproduction,1,table,Table 5,16,replace,table,Table 5.2,112,"Table 5.2. Summary of ANOVA results testing colony-wide effects of injury size and frequency on egg volume per polyp (mm3), and the proportion of polyps with mature gonads (polyp fecundity) for the three species.","Original page is the table-of-contents listing, not a printed table caption; actual reproduction Table 5.2 is on PDF page 112.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,reproduction,DIG-2b8676ad-reproduction,2,figure,Figure 5,110,replace,figure,Figure 5.3,115,"Figure 5.3. Proportion of polyps with mature gonads averaged over colonies for injury treatments and position effects within colonies for A. hyacinthus, A. gemmifera, and G. retiformis.","Original page is narrative text referencing reproduction figures, not a printed caption; actual fecundity Figure 5.3 is on PDF page 115.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,reproduction,DIG-2b8676ad-reproduction,3,table,Table 5,112,replace,table,Table 5.2,112,"Table 5.2. Summary of ANOVA results testing colony-wide effects of injury size and frequency on egg volume per polyp (mm3), and the proportion of polyps with mature gonads (polyp fecundity) for the three species.","The stated page contains the actual caption, but the exact printed label is Table 5.2, not Table 5.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,reproduction,DIG-2b8676ad-reproduction,4,table,Table 5,113,replace,table,Table 5.3,113,Table 5.3. Summary of ANOVA results testing the localised effects of injury size and frequency on egg volume per polyp (mm3) and proportion of polyps with mature gonads (polyp fecundity) for the three species.,"The stated page contains the actual caption, but the exact printed label is Table 5.3, not Table 5.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
